start;classe_mod_1024;steps_total;max_value;peak_step;max_debt;max_debt_step;first_surplus_step;first_descent_step;max_run_1;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;avg_v2;prefix_30;until_debt_peak;until_peak;until_descent;full_sequence
4828799;639;136;140942996837;51;14.833087536778962;51;81;81;11;83;29;9;15;0.6102941176470589;0.21323529411764705;0.0661764705882353;0.11029411764705882;1.75;1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2;1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1,1,1;1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1,1,1;1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1,1,1,4,1,4,2,4,2,2,1,2,1,1,2,1,1,1,1,3,1,1,1,2,2,6,1,3,1,4,1,2,5;1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1,1,1,4,1,4,2,4,2,2,1,2,1,1,2,1,1,1,1,3,1,1,1,2,2,6,1,3,1,4,1,2,5,3,1,1,1,1,1,2,4,3,6,1,4,8,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
1042431;1023;162;30079718549;92;14.816550066346366;92;107;107;10;104;27;18;13;0.6419753086419753;0.16666666666666666;0.1111111111111111;0.08024691358024691;1.7098765432098766;1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2;1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1;1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1;1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1,6,1,1,3,2,3,1,1,1,1,1,1,5,5,10;1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1,6,1,1,3,2,3,1,1,1,1,1,1,5,5,10,2,1,4,3,1,3,1,1,1,6,1,3,4,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
1616553;681;120;46548912269;39;14.813537528125089;39;1;1;14;76;17;15;12;0.6333333333333333;0.14166666666666666;0.125;0.1;1.7583333333333333;2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1;2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1;2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1;2;2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3,1,1,1,2,1,1,1,3,2,3,1,1,5,3,3,1,1,1,1,1,1,1,4,3,1,1,1,2,1,6,1,2,5,1,4,6,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
4064103;871;210;117026438465;39;14.813537528125089;39;91;91;17;125;48;22;15;0.5952380952380952;0.22857142857142856;0.10476190476190476;0.07142857142857142;1.6904761904761905;1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1;1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,1,1,2,1;1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,1,1,2,1;1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,1,1,2,1,2,2,5,1,2,1,2,2,1,3,2,1,1,1,2,1,5,1,2,2,1,1,1,2,1,1,1,1,1,2,3,1,2,3,1,1,1,2,2,4,1,3,4,1,1,3,3,1,1,1,2,7;1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,1,1,2,1,2,2,5,1,2,1,2,2,1,3,2,1,1,1,2,1,5,1,2,2,1,1,1,2,1,1,1,1,1,2,3,1,2,3,1,1,1,2,2,4,1,3,4,1,1,3,3,1,1,1,2,7,1,1,1,2,1,1,3,3,2,1,1,1,1,2,3,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,3,1,2,2,2,1,1,3,1,1,2,1,1,5,1,2,3,1,4,1,1,1,3,1,3,1,4,4,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,3,3,2,2,2,3,5,1,1,1,1,4,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
288615;871;143;8216025965;80;14.797000057692486;80;96;96;7;86;34;11;12;0.6013986013986014;0.23776223776223776;0.07692307692307693;0.08391608391608392;1.7132867132867133;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,1,3,1,6,2,2,2,1,3,4,2,5,9;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,1,3,1,6,2,2,2,1,3,4,2,5,9,2,3,1,4,1,1,2,2,3,1,1,1,1,4,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
1875711;767;135;51968116565;56;14.75790004038474;56;61;61;12;85;26;11;13;0.6296296296296297;0.1925925925925926;0.08148148148148149;0.0962962962962963;1.7407407407407407;1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1;1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1;1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1;1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,9,1,2,4,7;1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,9,1,2,4,7,3,1,1,1,2,2,2,1,1,1,3,1,3,1,1,2,2,1,1,2,3,1,1,1,1,1,5,2,2,2,1,1,1,2,4,2,4,1,7,1,4,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
3542887;871;217;98158530773;56;14.75790004038474;56;113;113;10;131;51;20;15;0.6036866359447005;0.2350230414746544;0.09216589861751152;0.06912442396313365;1.6866359447004609;1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2;1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1;1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1;1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1,7,4,1,2,1,1,3,1,1,1,3,6,1,1,1,2,1,2,1,1,2,1,2,4,1,1,2,3,1,3,1,1,2,3,1,1,1,1,2,1,2,2,2,1,1,3,1,1,1,2,1,2,2,2,2,2,7;1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1,7,4,1,2,1,1,3,1,1,1,3,6,1,1,1,2,1,2,1,1,2,1,2,4,1,1,2,3,1,3,1,1,2,3,1,1,1,1,2,1,2,2,2,1,1,3,1,1,1,2,1,2,2,2,2,2,7,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,2,1,2,2,4,1,1,1,5,1,1,5,1,1,3,1,1,4,2,1,1,3,2,1,1,1,1,1,1,4,1,2,2,1,1,1,1,1,2,2,4,2,1,1,2,2,1,1,3,3,1,3,1,1,1,1,1,3,1,3,2,1,1,1,3,3,1,1,1,1,1,1,1,2,2,7,3,2,2,4,1,1,2,3,4
212649;681;65;5734125917;32;14.718800023076994;32;1;1;12;39;11;8;7;0.6;0.16923076923076924;0.12307692307692308;0.1076923076923077;1.8615384615384616;2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1;2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1;2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1;2;2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2,3,4
704511;1023;86;18997161173;32;14.718800023076994;32;46;46;13;50;19;9;8;0.5813953488372093;0.22093023255813954;0.10465116279069768;0.09302325581395349;1.813953488372093;1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1;1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1;1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1;1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,3,4,5,1,2,1,3,1,1,2,3,1,3;1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,3,4,5,1,2,1,3,1,1,2,3,1,3,1,2,1,2,5,1,2,2,1,2,3,1,3,1,2,1,1,2,3,1,1,1,2,6,1,1,1,2,2,2,1,6,4,2,1,3,1,2,3,4
1126015;639;196;30079718549;126;14.705275090865655;126;141;141;10;127;32;22;15;0.6479591836734694;0.16326530612244897;0.11224489795918367;0.07653061224489796;1.6887755102040816;1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1;1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1;1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1;1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1,6,1,1,3,2,3,1,1,1,1,1,1,5,5,10;1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,3,1,1,1,1,6,1,1,3,2,3,1,1,1,1,1,1,5,5,10,2,1,4,3,1,3,1,1,1,6,1,3,4,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
665215;639;163;17494428437;61;14.682712543990519;61;88;88;9;97;36;18;12;0.5950920245398773;0.22085889570552147;0.11042944785276074;0.0736196319018405;1.705521472392638;1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2;1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1;1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1;1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6,4,2,1,1,2,1,2,2,4,2,1,4,1,2,2,1,4,1,1,1,3,1,3,1,1,6;1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6,4,2,1,1,2,1,2,2,4,2,1,4,1,2,2,1,4,1,1,1,3,1,3,1,1,6,1,1,1,1,1,1,1,1,1,4,1,3,1,2,2,2,3,1,1,2,1,1,2,1,1,3,5,1,1,3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,5,1,1,3,2,2,2,5,2,1,2,1,2,3,2,2,1,3,3,2,2,4,1,1,2,3,4
1988859;251;157;52304792741;61;14.682712543990519;61;85;85;12;95;33;14;15;0.6050955414012739;0.21019108280254778;0.08917197452229299;0.09554140127388536;1.7197452229299364;1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1;1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1,2,1,2,1,2,3,3,1,4,3,1,1,2,3,4,6;1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1,2,1,2,1,2,3,3,1,4,3,1,1,2,3,4,6,2,2,1,2,2,1,1,2,1,4,1,1,2,2,3,1,2,1,5,1,1,5,1,1,3,1,3,1,1,3,1,2,6,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
3732423;967;222;98158530773;61;14.682712543990519;61;5;5;10;133;54;20;15;0.5990990990990991;0.24324324324324326;0.09009009009009009;0.06756756756756757;1.6846846846846846;1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3;1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1;1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1;1,1,2,2,2;1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,2,1,1,2,1,7,4,1,2,1,1,3,1,1,1,3,6,1,1,1,2,1,2,1,1,2,1,2,4,1,1,2,3,1,3,1,1,2,3,1,1,1,1,2,1,2,2,2,1,1,3,1,1,1,2,1,2,2,2,2,2,7,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,2,1,2,2,4,1,1,1,5,1,1,5,1,1,3,1,1,4,2,1,1,3,2,1,1,1,1,1,1,4,1,2,2,1,1,1,1,1,2,2,4,2,1,1,2,2,1,1,3,3,1,3,1,1,1,1,1,3,1,3,2,1,1,1,3,3,1,1,1,1,1,1,1,2,2,7,3,2,2,4,1,1,2,3,4
4530343;167;143;117539270981;49;14.663162535336653;49;58;58;10;86;29;16;12;0.6013986013986014;0.20279720279720279;0.11188811188811189;0.08391608391608392;1.7412587412587412;1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3;1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1;1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1;1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,3,1,1,3,2,4,2,9;1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,3,1,1,3,2,4,2,9,3,1,2,2,1,2,1,1,1,1,3,1,3,3,5,1,3,2,1,1,2,1,1,2,1,4,1,4,2,2,1,1,2,3,3,1,2,1,1,3,1,1,3,1,2,6,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
1818623;1023;118;46548912269;37;14.643612526682773;37;65;65;13;75;16;15;12;0.635593220338983;0.13559322033898305;0.1271186440677966;0.1016949152542373;1.7627118644067796;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3,1,1,1,2,1,1,1,3,2,3,1,1,5,3;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3,1,1,1,2,1,1,1,3,2,3,1,1,5,3,3,1,1,1,1,1,1,1,4,3,1,1,1,2,1,6,1,2,5,1,4,6,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
4772705;865;148;117539270981;54;14.587975038942432;54;1;1;10;88;32;16;12;0.5945945945945946;0.21621621621621623;0.10810810810810811;0.08108108108108109;1.7364864864864864;2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1;2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1;2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1;2;2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,3,1,1,3,2,4,2,9,3,1,2,2,1,2,1,1,1,1,3,1,3,3,5,1,3,2,1,1,2,1,1,2,1,4,1,4,2,2,1,1,2,3,3,1,2,1,1,3,1,1,3,1,2,6,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4
