start;classe_mod_1024;reached_one;total_steps;first_descent_step;final_descent_step;last_above_start_step;first_positive_surplus_step;peak_step;max_value;max_ratio;max_debt;max_debt_step;max_run_1;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;total_v2;avg_v2;final_surplus;prefix_50
2799007;415;True;110;73;88;87;73;47;32275538477;11531.067438202192;13.49323753389433;47;10;69;18;10;13;0.6272727272727273;0.16363636363636364;0.09090909090909091;0.11818181818181818;196;1.7818181818181817;21.654124920672842;1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3
1975367;71;True;116;59;88;87;59;41;7998895637;4049.321284095563;11.983462529567404;41;11;67;26;14;9;0.5775862068965517;0.22413793103448276;0.1206896551724138;0.07758620689655173;205;1.7672413793103448;21.144349916345902;1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1
4073193;745;True;133;1;88;87;1;34;15445365281;3791.9551764426583;11.888725024519303;34;17;82;25;15;11;0.6165413533834586;0.18796992481203006;0.11278195488721804;0.08270676691729323;233;1.7518796992481203;22.199987404086244;2,1,1,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2
2813567;639;True;134;60;87;86;60;55;51968116565;18470.545242036176;14.172937539663579;55;12;84;26;11;13;0.6268656716417911;0.19402985074626866;0.08208955223880597;0.09701492537313433;234;1.7462686567164178;21.615024903365082;1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1
2672383;767;True;122;87;87;86;87;70;42216015293;15797.142585101014;13.947375050480929;70;10;70;30;11;11;0.5737704918032787;0.2459016393442623;0.09016393442622951;0.09016393442622951;215;1.7622950819672132;21.634574912018962;1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2
3839855;879;True;116;81;87;86;81;33;38828142341;10111.87722999957;13.303762523798149;33;16;68;23;16;9;0.5862068965517241;0.19827586206896552;0.13793103448275862;0.07758620689655173;206;1.7758620689655173;22.144349916345902;1,1,1,2,1,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2,5,1,1
4198511;111;True;109;72;87;86;72;46;32275538477;7687.377376646149;12.908275033173183;46;10;68;18;10;13;0.6238532110091743;0.1651376146788991;0.09174311926605505;0.11926605504587157;195;1.7889908256880733;22.239087421393975;1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3,1
3054895;303;True;132;73;87;86;73;33;15445365281;5055.939821499594;12.303762523798149;33;17;82;24;15;11;0.6212121212121212;0.18181818181818182;0.11363636363636363;0.08333333333333333;231;1.75;21.784949904807405;1,1,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1
1082215;871;True;114;87;87;86;87;58;4216452893;3896.132370185222;11.927825041827049;58;11;63;30;12;9;0.5526315789473685;0.2631578947368421;0.10526315789473684;0.07894736842105263;201;1.763157894736842;20.314274917788197;1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,5,2,1,1,1,1,1,1,2,2,4,1,2,1,1,3,1,1,1
4008575;639;True;121;86;86;85;86;69;42216015293;10531.42707645485;13.362412549759767;69;10;69;30;11;11;0.5702479338842975;0.24793388429752067;0.09090909090909091;0.09090909090909091;214;1.7685950413223142;22.219537412740124;1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1
1988859;251;True;157;85;85;84;85;61;52304792741;26298.894361540963;14.682712543990519;61;12;95;33;14;15;0.6050955414012739;0.21019108280254778;0.08917197452229299;0.09554140127388536;270;1.7197452229299364;21.160887386778484;1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1
3977719;503;True;157;3;85;84;3;61;52304792741;13149.44387499469;13.682712543990519;61;12;95;32;15;15;0.6050955414012739;0.20382165605095542;0.09554140127388536;0.09554140127388536;271;1.7261146496815287;22.160887386778484;1,1,3,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1
4884393;937;True;112;1;85;84;1;53;20048305409;4104.564356103205;12.00301253822127;53;8;60;30;14;8;0.5357142857142857;0.26785714285714285;0.125;0.07142857142857142;200;1.7857142857142858;22.48419991923052;2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,5,2,2,1,2,1,1,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2
2080383;639;True;133;85;85;84;85;70;8216025965;3949.285283046439;11.947375050480929;70;6;78;33;10;12;0.5864661654135338;0.24812030075187969;0.07518796992481203;0.09022556390977443;232;1.744360902255639;21.199987404086244;1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1
2707615;159;True;98;85;85;84;85;58;10549217573;3896.1290925777853;11.927825041827049;58;8;54;28;8;8;0.5510204081632653;0.2857142857142857;0.08163265306122448;0.08163265306122448;177;1.8061224489795917;21.673674929326694;1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,4,1,1,2,1,3,1,2,3,1,2,1,2,2,1,1
4730417;561;True;165;1;85;84;1;63;17494428437;3698.284619939426;11.852637545432827;63;9;97;37;18;13;0.5878787878787879;0.22424242424242424;0.10909090909090909;0.07878787878787878;284;1.7212121212121212;22.48118738100925;2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1
4730419;563;True;165;2;85;84;2;63;17494428437;3698.2830563212265;11.852637545432827;63;9;97;36;20;12;0.5878787878787879;0.21818181818181817;0.12121212121212122;0.07272727272727272;284;1.7212121212121212;22.48118738100925;1,3,3,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1
2983289;377;True;156;1;84;83;1;60;52304792741;17532.593302559693;14.097750043269372;60;12;94;33;14;15;0.6025641025641025;0.21153846153846154;0.08974358974358974;0.09615384615384616;269;1.7243589743589745;21.745849887499645;2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1
3663295;447;True;111;84;84;83;84;52;20048305409;5472.7521013186215;12.418050037500109;52;8;60;29;14;8;0.5405405405405406;0.26126126126126126;0.12612612612612611;0.07207207207207207;198;1.7837837837837838;22.06916241995168;1,1,1,1,1,2,1,1,1,1,1,1,2,1,5,2,2,1,2,1,1,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1
3699951;239;True;118;58;84;83;58;41;14982276725;4049.3176058277527;11.983462529567404;41;15;73;22;9;14;0.6186440677966102;0.1864406779661017;0.07627118644067797;0.11864406779661017;209;1.771186440677966;21.97442491490358;1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,1,1,3,1,3
2237467;27;True;155;83;83;82;83;59;52304792741;23376.788458109102;14.51278754254821;59;12;94;32;14;15;0.6064516129032258;0.2064516129032258;0.09032258064516129;0.0967741935483871;267;1.7225806451612904;21.330812388220806;1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1
4474935;55;True;155;3;83;82;3;59;52304792741;11688.39161708494;13.51278754254821;59;12;94;31;15;15;0.6064516129032258;0.2;0.0967741935483871;0.0967741935483871;268;1.729032258064516;22.330812388220806;1,1,3,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1
4454047;671;True;155;83;83;82;83;40;48095597285;10798.17911328731;13.398500028846243;40;13;90;35;19;11;0.5806451612903226;0.22580645161290322;0.12258064516129032;0.07096774193548387;268;1.729032258064516;22.330812388220806;1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,2,3,1,1,1,1,2,1
2234815;447;True;107;83;83;82;83;51;8153728541;3648.5026908267573;11.833087536778962;51;8;62;28;6;11;0.5794392523364486;0.2616822429906542;0.056074766355140186;0.102803738317757;191;1.7850467289719627;21.409012422836298;1,1,1,1,1,2,1,1,2,1,2,1,4,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1
1212415;1023;True;119;66;82;81;66;38;46548912269;38393.54698597427;15.228575027403934;38;14;76;16;15;12;0.6386554621848739;0.13445378151260504;0.12605042016806722;0.10084033613445378;209;1.7563025210084033;20.389462414182418;1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1
3356201;553;True;154;1;82;81;1;58;52304792741;15584.523316988463;13.927825041827049;58;12;93;32;14;15;0.6038961038961039;0.2077922077922078;0.09090909090909091;0.09740259740259741;266;1.7272727272727273;21.915774888941968;2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1
3888063;959;True;106;82;82;81;82;56;53860955093;13852.901841611105;13.75790004038474;56;9;65;21;10;10;0.6132075471698113;0.19811320754716982;0.09433962264150944;0.09433962264150944;190;1.7924528301886793;21.99397492355746;1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1
3644863;447;True;111;76;82;81;76;28;38828142341;10652.839994534774;13.37895002019237;28;16;65;22;15;9;0.5855855855855856;0.1981981981981982;0.13513513513513514;0.08108108108108109;198;1.7837837837837838;22.06916241995168;1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2,5,1,1,1,1,2,1,1
2715711;63;True;134;8;82;81;8;68;9533450789;3510.4806030538593;11.777450049038606;68;7;82;27;13;12;0.6119402985074627;0.20149253731343283;0.09701492537313433;0.08955223880597014;234;1.7462686567164178;21.615024903365082;1,1,1,1,1,4,1,3,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1
2517151;159;True;153;81;81;80;81;57;52304792741;20779.362358873186;14.342862541105902;57;12;93;31;14;15;0.6078431372549019;0.20261437908496732;0.0915032679738562;0.09803921568627451;264;1.7254901960784315;21.50073738966313;1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1
2174823;871;True;126;75;81;80;75;27;15445365281;7101.895317917826;12.793987519471216;27;18;79;22;14;11;0.626984126984127;0.1746031746031746;0.1111111111111111;0.0873015873015873;221;1.753968253968254;21.294724909134345;1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1
2109439;1023;True;109;52;81;80;52;34;7998895637;3791.953992032953;11.888725024519303;34;11;64;22;14;9;0.5871559633027523;0.2018348623853211;0.12844036697247707;0.08256880733944955;194;1.7798165137614679;21.239087421393975;1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1,1,1,2,2,1,2,3
4349647;719;True;126;66;81;80;66;27;15445365281;3550.9468425828577;11.793987519471216;27;17;79;21;15;11;0.626984126984127;0.16666666666666666;0.11904761904761904;0.0873015873015873;222;1.7619047619047619;22.294724909134345;1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1
3775727;239;True;152;80;80;79;80;56;52304792741;13852.906404779795;13.75790004038474;56;12;92;31;14;15;0.6052631578947368;0.20394736842105263;0.09210526315789473;0.09868421052631579;263;1.730263157894737;22.085699890384262;1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
3609243;667;True;140;76;80;79;76;34;27372165569;7583.907641851768;12.888725024519303;34;12;80;38;9;13;0.5714285714285714;0.2714285714285714;0.06428571428571428;0.09285714285714286;244;1.7428571428571429;22.105249899038142;1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,3,1,1,1,2,1,5,2,2,2,2,6,1,1
3262235;795;True;125;66;80;79;66;26;15445365281;4734.596152944224;12.209025018750054;26;18;78;22;14;11;0.624;0.176;0.112;0.088;220;1.76;21.879687409855478;1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1,1
4490207;991;True;160;76;80;79;76;58;17494428437;3896.1296076105177;11.927825041827049;58;9;94;35;19;12;0.5875;0.21875;0.11875;0.075;276;1.725;22.405999884615028;1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1
1469439;1023;True;115;47;79;78;47;36;25074208145;17063.79655433128;14.058650025961619;36;12;70;22;12;11;0.6086956521739131;0.19130434782608696;0.10434782608695652;0.09565217391304348;203;1.7652173913043478;20.729312417067064;1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,3,1,3,1,4,4,2,11,3,1,1
1469799;359;True;115;64;79;78;64;49;9533450789;6486.227565129654;12.663162535336653;49;7;71;22;11;11;0.6173913043478261;0.19130434782608696;0.09565217391304348;0.09565217391304348;203;1.7652173913043478;20.729312417067064;1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,1,1,1,4
3088383;1023;True;132;46;79;78;46;34;11711004461;3791.9534141328973;11.888725024519303;34;12;81;27;14;10;0.6136363636363636;0.20454545454545456;0.10606060606060606;0.07575757575757576;231;1.75;21.784949904807405;1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,2,4,6,1,1,2,1,1,2,3,7,1,1,3,1
3873535;767;True;116;78;78;77;78;55;286185056525;73882.14035112629;16.17293753966358;55;8;66;25;14;11;0.5689655172413793;0.21551724137931033;0.1206896551724138;0.09482758620689655;206;1.7758620689655173;22.144349916345902;1,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,3,2,1
2204159;511;True;114;46;78;77;46;35;25074208145;11375.86178900887;13.473687525240464;35;12;69;22;12;11;0.6052631578947368;0.19298245614035087;0.10526315789473684;0.09649122807017543;202;1.7719298245614035;21.314274917788197;1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,3,1,3,1,4,4,2,11,3,1,1,1
1835007;1023;True;123;73;78;77;73;24;15445365281;8417.060687506913;13.039100017307746;24;17;77;22;13;11;0.6260162601626016;0.17886178861788618;0.10569105691056911;0.08943089430894309;216;1.7560975609756098;21.0496124112978;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1,1,1,2
3563611;91;True;106;78;78;77;78;58;27768579569;7792.258910694798;12.927825041827049;58;9;55;34;5;12;0.5188679245283019;0.32075471698113206;0.04716981132075472;0.11320754716981132;190;1.7924528301886793;21.99397492355746;1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,1,4,2,1,2,1,1,1,1,2,1,1,2,1
4060399;239;True;138;74;78;77;74;32;27372165569;6741.250199549355;12.718800023076994;32;12;79;37;9;13;0.572463768115942;0.26811594202898553;0.06521739130434782;0.09420289855072464;241;1.7463768115942029;22.275174900480465;1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,3,1,1,1,2,1,5,2,2,2,2,6,1,1,1,1
4751481;121;True;107;1;78;77;1;59;27768579569;5844.194593012157;12.51278754254821;59;9;55;35;5;12;0.514018691588785;0.32710280373831774;0.04672897196261682;0.11214953271028037;192;1.794392523364486;22.409012422836298;2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,1,4,2,1,2,1,1,1,1,2,1,1,2
2204699;27;True;114;63;78;77;63;48;9533450789;4324.1507294193;12.078200034615492;48;7;70;22;11;11;0.6140350877192983;0.19298245614035087;0.09649122807017543;0.09649122807017543;202;1.7719298245614035;21.314274917788197;1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,1,1,1,4,1
3670015;1023;True;123;63;78;77;63;24;15445365281;4208.52919701963;12.039100017307746;24;18;77;21;14;11;0.6260162601626016;0.17073170731707318;0.11382113821138211;0.08943089430894309;217;1.7642276422764227;22.0496124112978;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1,1,1,2
4497567;159;True;143;68;77;76;68;47;207446920397;46124.253490164796;15.49323753389433;47;7;82;30;22;9;0.5734265734265734;0.2097902097902098;0.15384615384615385;0.06293706293706294;249;1.7412587412587412;22.350362396874687;1,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,3,1,2,1,1,1,1,1,1,1,2,1,1,1,3,3,3
3181803;235;True;149;3;77;76;3;55;117539270981;36941.089998658;15.172937539663579;55;10;89;32;16;12;0.5973154362416108;0.21476510067114093;0.10738255033557047;0.08053691275167785;258;1.7315436241610738;21.840587392547747;1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1
4310809;793;True;121;1;77;76;1;40;46548912269;10798.18481148202;13.398500028846243;40;13;76;17;16;12;0.628099173553719;0.14049586776859505;0.1322314049586777;0.09917355371900827;214;1.7685950413223142;22.219537412740124;2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1
4310811;795;True;121;67;77;76;67;40;46548912269;10798.17980166609;13.398500028846243;40;16;78;17;13;13;0.6446280991735537;0.14049586776859505;0.10743801652892562;0.10743801652892562;214;1.7685950413223142;22.219537412740124;1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1
4554855;103;True;109;70;77;76;70;48;39391746821;8648.298753966921;13.078200034615492;48;9;65;18;15;11;0.5963302752293578;0.1651376146788991;0.13761467889908258;0.10091743119266056;195;1.7889908256880733;22.239087421393975;1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2
4859817;937;True;112;1;77;76;1;29;38828142341;7989.630543907312;12.963912520913524;29;16;65;23;15;9;0.5803571428571429;0.20535714285714285;0.13392857142857142;0.08035714285714286;200;1.7857142857142858;22.48419991923052;2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2,5,1,1,1,1,2,1
2752511;1023;True;122;63;77;76;63;23;15445365281;5611.372772352227;12.454137516586592;23;16;76;22;13;11;0.6229508196721312;0.18032786885245902;0.10655737704918032;0.09016393442622951;215;1.7622950819672132;21.634574912018962;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1,1,1,2,7
1616553;681;True;120;1;76;75;1;39;46548912269;28795.16617704461;14.813537528125089;39;14;76;17;15;12;0.6333333333333333;0.14166666666666666;0.125;0.1;211;1.7583333333333333;20.804499913461257;2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1
3233107;339;True;120;2;76;75;2;39;46548912269;14397.578635349835;13.813537528125089;39;13;76;16;16;12;0.6333333333333333;0.13333333333333333;0.13333333333333333;0.1;212;1.7666666666666666;21.804499913461257;1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1
4778655;671;True;148;10;76;75;10;52;52304792741;10945.505114095911;13.418050037500109;52;12;89;31;13;15;0.6013513513513513;0.20945945945945946;0.08783783783783784;0.10135135135135136;257;1.7364864864864864;22.425549893268908;1,1,1,1,2,1,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
4128767;1023;True;121;61;76;75;61;22;15445365281;3740.9147285376;11.869175015865437;22;15;75;22;13;11;0.6198347107438017;0.18181818181818182;0.10743801652892562;0.09090909090909091;214;1.7685950413223142;22.219537412740124;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1,1,1,2,7,3
3579529;649;True;147;1;75;74;1;53;117539270981;32836.51870986378;15.00301253822127;53;10;88;31;16;12;0.5986394557823129;0.2108843537414966;0.10884353741496598;0.08163265306122448;255;1.7346938775510203;22.01051239399007;2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1
2424831;1023;True;119;66;75;74;66;38;46548912269;19196.76557624016;14.228575027403934;38;15;76;15;16;12;0.6386554621848739;0.12605042016806722;0.13445378151260504;0.10084033613445378;210;1.7647058823529411;21.389462414182418;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1
4849661;1021;True;119;1;75;74;1;38;46548912269;9598.384767306416;13.228575027403934;38;13;75;16;16;12;0.6302521008403361;0.13445378151260504;0.13445378151260504;0.10084033613445378;211;1.773109243697479;22.389462414182418;3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1
4849663;1023;True;119;65;75;74;65;38;46548912269;9598.380808934558;13.228575027403934;38;16;77;16;13;13;0.6470588235294118;0.13445378151260504;0.1092436974789916;0.1092436974789916;211;1.773109243697479;22.389462414182418;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1
4009063;103;True;104;75;75;74;75;56;27768579569;6926.451285250444;12.75790004038474;56;9;54;33;5;12;0.5192307692307693;0.3173076923076923;0.04807692307692308;0.11538461538461539;187;1.7980769230769231;22.163899924999782;1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,1,4,2,1,2,1,1,1,1,2,1,1,2,1,1,1
2684647;743;True;146;62;74;73;62;52;117539270981;43782.02086941039;15.418050037500109;52;10;88;30;16;12;0.6027397260273972;0.2054794520547945;0.1095890410958904;0.0821917808219178;253;1.7328767123287672;21.595474894711202;1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2
1818623;1023;True;118;65;74;73;65;37;46548912269;25595.690953540125;14.643612526682773;37;13;75;16;15;12;0.635593220338983;0.13559322033898305;0.1271186440677966;0.1016949152542373;208;1.7627118644067796;20.97442491490358;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3
