src,dst,count,source_events,deterministic_probability,empirical_probability
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,K16:L12:w1-1-1-1-2-1-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,K16:L11:w1-1-1-1-2-1-1-2-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,K16:L11:w1-1-1-1-2-2-1-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1,K16:L11:w1-1-1-2-1-1-2-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1,K16:L12:w1-1-1-2-1-1-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1,K8:L6:w1-1-1-2-1-2:b2,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1,K16:L11:w1-1-1-2-1-2-1-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-2-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-2-1-1-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K3:L2:w1-2:b1,2,16,0.125,0.125
K14:L9:w1-1-1-1-1-1-5-1-2:b1,K3:L2:w1-2:b2,2,16,0.125,0.125
K14:L9:w1-1-1-1-1-4-1-1-3:b1,K3:L2:w1-2:b1,2,16,0.125,0.125
K14:L9:w1-1-1-1-1-4-2-1-2:b1,K3:L2:w1-2:b2,2,16,0.125,0.125
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K11:L7:w1-1-2-1-3-1-2:b1,2,16,0.125,0.125
K14:L9:w1-1-1-3-1-1-2-2-2:b1,K11:L7:w1-1-2-2-2-1-2:b1,2,16,0.125,0.125
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K12:L8:w1-1-2-1-1-3-1-2:b1,2,16,0.125,0.125
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K12:L8:w1-1-2-1-2-2-1-2:b1,2,16,0.125,0.125
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K12:L8:w1-1-2-2-1-2-1-2:b1,2,16,0.125,0.125
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K8:L6:w1-1-1-1-2-2:b1,2,16,0.125,0.125
K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,K10:L7:w1-1-1-1-3-1-2:b1,2,16,0.125,0.125
K16:L11:w1-1-1-1-3-1-2-1-1-1-3:b1,K9:L6:w1-1-1-3-1-2:b2,2,16,0.125,0.125
K16:L11:w1-1-1-2-2-1-2-1-1-2-2:b1,K9:L6:w1-1-2-2-1-2:b2,2,16,0.125,0.125
K16:L11:w1-1-2-1-2-1-2-1-2-1-2:b1,K3:L2:w1-2:b6,2,16,0.125,0.125
K16:L12:w1-1-1-1-1-2-3-1-1-1-1-2:b1,K9:L6:w1-1-1-1-2-3:b2,2,16,0.125,0.125
K16:L13:w1-1-1-1-1-2-1-2-1-1-1-1-2:b1,K9:L7:w1-1-1-1-2-1-2:b2,2,16,0.125,0.125
K6:L5:w1-1-1-1-2:b1,K5:L4:w1-1-1-2:b1,2,2,1.0,1.0
K7:L6:w1-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b1,2,2,1.0,1.0
K8:L7:w1-1-1-1-1-1-2:b1,K7:L6:w1-1-1-1-1-2:b1,2,2,1.0,1.0
K10:L8:w1-1-1-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-3-1-1-1-1-3:b1,1,3,0.3333333333333333,0.3333333333333333
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,1,4,0.25,0.25
K11:L7:w1-1-1-1-1-1-5:b1,K16:L11:w1-1-1-1-1-2-1-1-3-2-2:b1,1,12,0.08333333333333333,0.08333333333333333
K11:L7:w1-1-1-3-1-1-3:b1,K5:L4:w1-1-1-2:b1,1,13,0.07692307692307693,0.07692307692307693
K11:L8:w1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-4-1-1-1-1-2:b1,1,5,0.2,0.2
K11:L8:w1-1-1-1-1-1-2-3:b1,K16:L11:w1-1-1-1-1-2-3-1-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K11:L8:w1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,1,6,0.16666666666666666,0.16666666666666666
K11:L8:w1-1-1-1-1-2-1-3:b1,K16:L11:w1-1-1-1-2-1-3-1-1-1-3:b1,1,5,0.2,0.2
K11:L9:w1-1-1-1-1-1-1-2-2:b1,K16:L11:w1-1-1-1-1-1-2-2-1-1-4:b1,1,4,0.25,0.25
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K16:L13:w1-1-1-1-1-2-1-2-1-1-1-1-2:b1,1,3,0.3333333333333333,0.3333333333333333
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-1-1-3:b1,1,3,0.3333333333333333,0.3333333333333333
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K10:L8:w1-1-1-1-1-2-1-2:b1,1,3,0.3333333333333333,0.3333333333333333
K11:L9:w1-1-1-1-1-2-1-1-2:b1,K16:L12:w1-1-1-1-2-1-1-2-1-1-1-3:b1,1,3,0.3333333333333333,0.3333333333333333
K12:L10:w1-1-1-1-1-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-3-1-1-3:b1,1,5,0.2,0.2
K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1,1,5,0.2,0.2
K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,K16:L12:w1-1-1-1-1-1-1-2-2-1-1-3:b1,1,5,0.2,0.2
K12:L10:w1-1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-1-1-3:b1,1,5,0.2,0.2
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-2-1-4:b1,1,5,0.2,0.2
K12:L11:w1-1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,1,5,0.2,0.2
K12:L8:w1-1-1-1-1-3-1-3:b1,K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1,1,9,0.1111111111111111,0.1111111111111111
K12:L8:w1-1-1-1-1-4-1-2:b1,K16:L11:w1-1-1-1-4-1-2-1-1-1-2:b1,1,9,0.1111111111111111,0.1111111111111111
K12:L8:w1-1-1-3-1-1-2-2:b1,K11:L7:w1-1-2-2-1-1-3:b1,1,9,0.1111111111111111,0.1111111111111111
K12:L9:w1-1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-4-1-1-1-2:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K16:L11:w1-1-1-1-1-1-3-2-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-1-2-1-3:b1,K16:L11:w1-1-1-1-1-2-1-3-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-1-3-1-2:b1,K16:L11:w1-1-1-1-1-3-1-2-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K16:L12:w1-1-1-1-2-1-1-3-1-1-1-2:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-3-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K16:L11:w1-1-1-1-2-1-2-2-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K16:L12:w1-1-1-1-2-2-1-2-1-1-1-2:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K16:L11:w1-1-1-1-2-2-1-2-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-3-1-1-2-1-1-1-2:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-2-1-1-1-3:b1,K16:L11:w1-1-1-2-1-1-1-3-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-2-1-1-2-2:b1,K16:L11:w1-1-1-2-1-1-2-2-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K12:L9:w1-1-1-1-2-1-2-1-2:b1,K16:L11:w1-1-1-2-1-2-1-2-1-1-3:b1,1,6,0.16666666666666666,0.16666666666666666
K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-4-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-1-4-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,K16:L11:w1-1-1-1-1-1-1-2-3-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K16:L11:w1-1-1-1-1-1-1-3-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-2-1-3:b1,K16:L12:w1-1-1-1-1-1-2-1-3-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-2-1-3:b1,K16:L11:w1-1-1-1-1-1-2-1-3-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K16:L12:w1-1-1-1-1-1-2-2-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K16:L11:w1-1-1-1-1-1-2-2-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-2-1-1-3:b1,K16:L11:w1-1-1-1-1-2-1-1-3-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-2-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-3-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K16:L11:w1-1-1-1-1-2-1-2-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,K16:L11:w1-1-1-1-1-3-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-3-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,K16:L12:w1-1-1-1-2-1-1-1-3-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K16:L12:w1-1-1-1-2-1-1-2-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K16:L11:w1-1-1-1-2-1-1-2-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,K16:L12:w1-1-1-1-2-2-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,K16:L11:w1-1-1-1-2-2-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,K16:L12:w1-1-1-1-3-1-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,K16:L11:w1-1-1-1-3-1-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,K16:L11:w1-1-1-2-1-1-2-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,K16:L12:w1-1-1-2-1-1-2-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,K16:L12:w1-1-1-2-1-2-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,K16:L11:w1-1-1-2-1-2-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b4,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-1-1-3-4:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-3-1-1-2:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-3-1-3:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,K16:L11:w1-1-1-1-1-1-1-1-2-2-4:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-2-1-1-2:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-1-2-4:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-1-2-1-3:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-1-2-4:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,K16:L13:w1-1-1-1-1-2-1-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-1-2-4:b1,1,8,0.125,0.125
K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b3,1,8,0.125,0.125
K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-2-1-3:b1,1,8,0.125,0.125
K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-2-4:b1,1,8,0.125,0.125
K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L14:w1-1-1-1-1-1-1-1-1-1-2-1-1-2:b1,1,8,0.125,0.125
K13:L9:w1-1-1-1-1-1-1-1-5:b1,K16:L11:w1-1-1-1-1-1-1-5-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-1-2-4:b1,K16:L11:w1-1-1-1-1-1-2-4-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-1-3-3:b1,K16:L11:w1-1-1-1-1-1-3-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-1-4-2:b1,K16:L11:w1-1-1-1-1-1-4-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-2-1-4:b1,K16:L11:w1-1-1-1-1-2-1-4-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-2-2-3:b1,K16:L11:w1-1-1-1-1-2-2-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-2-3-2:b1,K16:L11:w1-1-1-1-1-2-3-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-3-1-3:b1,K16:L11:w1-1-1-1-1-3-1-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-3-2-2:b1,K16:L11:w1-1-1-1-1-3-2-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-1-4-1-2:b1,K16:L11:w1-1-1-1-1-4-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-2-1-1-4-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-2-1-2-3:b1,K16:L11:w1-1-1-1-2-1-2-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-2-1-3-2:b1,K16:L11:w1-1-1-1-2-1-3-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-2-2-1-3:b1,K16:L11:w1-1-1-1-2-2-1-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-2-2-2-2:b1,K16:L11:w1-1-1-1-2-2-2-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-2-3-1-2:b1,K16:L11:w1-1-1-1-2-3-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-3-1-1-3:b1,K16:L11:w1-1-1-1-3-1-1-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-3-1-2-2:b1,K16:L11:w1-1-1-1-3-1-2-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-3-2-1-2:b1,K16:L11:w1-1-1-1-3-2-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-1-4-1-1-2:b1,K16:L11:w1-1-1-1-4-1-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-1-1-1-4:b1,K16:L11:w1-1-1-2-1-1-1-4-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-1-1-2-3:b1,K16:L11:w1-1-1-2-1-1-2-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-1-1-3-2:b1,K16:L11:w1-1-1-2-1-1-3-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-1-2-1-3:b1,K16:L11:w1-1-1-2-1-2-1-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-1-2-2-2:b1,K16:L11:w1-1-1-2-1-2-2-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-1-3-1-2:b1,K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-2-1-1-3:b1,K16:L11:w1-1-1-2-2-1-1-3-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-2-1-2-2:b1,K16:L11:w1-1-1-2-2-1-2-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-2-2-1-2:b1,K16:L11:w1-1-1-2-2-2-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-2-3-1-1-2:b1,K16:L11:w1-1-1-2-3-1-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-3-1-1-1-3:b1,K6:L4:w1-1-1-3:b3,1,10,0.1,0.1
K13:L9:w1-1-1-1-3-1-1-2-2:b1,K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-3-1-2-1-2:b1,K16:L11:w1-1-1-3-1-2-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-1-3-2-1-1-2:b1,K16:L11:w1-1-1-3-2-1-1-2-1-1-2:b1,1,10,0.1,0.1
K13:L9:w1-1-1-2-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b3,1,10,0.1,0.1
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K14:L9:w1-1-2-1-2-1-1-2-3:b1,1,10,0.1,0.1
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K11:L7:w1-1-2-1-2-1-3:b1,1,10,0.1,0.1
K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b3,1,12,0.08333333333333333,0.08333333333333333
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K10:L7:w1-1-1-2-2-1-2:b1,1,16,0.0625,0.0625
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K6:L4:w1-1-2-2:b1,1,16,0.0625,0.0625
K14:L9:w1-1-1-1-1-4-1-1-3:b1,K11:L7:w1-1-2-1-2-1-3:b1,1,16,0.0625,0.0625
K14:L9:w1-1-1-1-1-4-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-1-4:b1,1,16,0.0625,0.0625
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K14:L9:w1-1-2-1-3-1-1-2-2:b1,1,16,0.0625,0.0625
K14:L9:w1-1-1-3-1-1-3-1-2:b1,K14:L9:w1-1-3-1-2-1-2-1-2:b1,1,16,0.0625,0.0625
K14:L9:w1-1-1-3-1-1-3-1-2:b1,K11:L7:w1-1-3-1-2-1-2:b1,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K14:L9:w1-1-2-1-1-3-1-1-3:b1,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-1-1-3:b1,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K14:L9:w1-1-2-2-1-2-1-1-3:b1,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K4:L3:w1-1-2:b2,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,1,16,0.0625,0.0625
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K11:L7:w1-1-2-2-2-1-2:b1,1,16,0.0625,0.0625
