src,dst,count,source_events,empirical_probability
K13:L9:w1-1-1-2-1-2-1-2-2:b1,K12:L8:w1-1-2-1-2-1-2-2:b1,96,96,1.0
K14:L9:w1-1-2-1-3-1-1-2-2:b1,K3:L2:w1-2:b1,96,96,1.0
K14:L9:w1-1-2-2-1-1-3-1-2:b1,K3:L2:w1-2:b1,96,96,1.0
K14:L9:w1-1-2-1-1-3-2-1-2:b1,K3:L2:w1-2:b1,96,96,1.0
K14:L9:w1-1-1-1-2-1-1-2-4:b1,K9:L7:w1-1-1-2-1-1-2:b1,96,96,1.0
K14:L9:w1-1-1-2-1-1-1-4-2:b1,K4:L3:w1-1-2:b1,96,96,1.0
K14:L9:w1-1-1-2-2-1-1-3-2:b1,K11:L7:w1-1-2-2-1-1-3:b1,96,96,1.0
K13:L9:w1-1-1-3-1-2-1-1-2:b1,K3:L2:w1-2:b1,96,96,1.0
K7:L5:w1-1-1-1-3:b2,K6:L4:w1-1-1-3:b1,95,95,1.0
K13:L9:w1-1-1-2-2-2-1-1-2:b1,K6:L4:w1-1-2-2:b1,95,95,1.0
K11:L8:w1-1-1-1-1-2-1-3:b1,K10:L7:w1-1-1-1-2-1-3:b1,95,96,0.9895833333333334
K14:L9:w1-1-1-1-1-3-1-1-4:b1,K7:L5:w1-1-1-1-3:b1,95,95,1.0
K11:L8:w1-1-1-1-2-2-1-2:b1,K10:L7:w1-1-1-2-2-1-2:b1,95,102,0.9313725490196079
K14:L9:w1-1-2-2-2-1-2-1-2:b1,K3:L2:w1-2:b1,95,95,1.0
K13:L9:w1-1-1-1-2-1-1-3-2:b1,K12:L8:w1-1-1-2-1-1-3-2:b1,94,105,0.8952380952380953
K3:L2:w1-2:b1,K9:L7:w1-1-1-2-1-1-2:b1,94,50343,0.0018671910692648432
K14:L9:w1-1-1-1-2-1-1-4-2:b1,K11:L7:w1-1-1-2-1-1-4:b1,94,94,1.0
K14:L9:w1-1-1-1-2-1-2-3-2:b1,K11:L7:w1-1-1-2-1-2-3:b1,94,94,1.0
K3:L2:w1-2:b1,K11:L7:w1-1-3-1-2-1-2:b1,94,50343,0.0018671910692648432
K12:L9:w1-1-1-2-1-1-2-1-2:b1,K4:L3:w1-1-2:b2,94,94,1.0
K14:L9:w1-1-1-1-1-3-3-1-2:b1,K7:L5:w1-1-1-1-3:b1,94,94,1.0
K14:L9:w1-1-1-1-2-2-1-3-2:b1,K11:L7:w1-1-1-2-2-1-3:b1,94,94,1.0
K14:L9:w1-1-1-1-1-4-1-2-2:b1,K11:L7:w1-1-1-1-4-1-2:b1,93,93,1.0
K14:L9:w1-1-1-1-2-3-2-1-2:b1,K5:L4:w1-1-1-2:b1,93,93,1.0
K10:L8:w1-1-1-1-1-2-1-2:b1,K9:L7:w1-1-1-1-2-1-2:b1,93,99,0.9393939393939394
K14:L9:w1-1-1-1-3-1-3-1-2:b1,K6:L4:w1-1-1-3:b1,93,93,1.0
K12:L9:w1-1-1-1-3-1-1-1-2:b1,K6:L4:w1-1-1-3:b1,92,92,1.0
K14:L9:w1-1-2-1-2-1-1-2-3:b1,K3:L2:w1-2:b2,92,92,1.0
K14:L9:w1-1-1-1-1-3-1-3-2:b1,K11:L7:w1-1-1-1-3-1-3:b1,92,92,1.0
K14:L9:w1-1-1-1-1-2-4-1-2:b1,K6:L5:w1-1-1-1-2:b1,92,92,1.0
K14:L9:w1-1-1-2-1-1-2-2-3:b1,K4:L3:w1-1-2:b2,92,92,1.0
K14:L9:w1-1-1-1-1-2-1-4-2:b1,K11:L7:w1-1-1-1-2-1-4:b1,92,92,1.0
K13:L9:w1-1-1-1-3-2-1-1-2:b1,K12:L8:w1-1-1-3-2-1-1-2:b1,90,96,0.9375
K14:L9:w1-1-1-3-1-2-1-1-3:b1,K3:L2:w1-2:b1,90,90,1.0
K14:L9:w1-1-1-1-1-3-2-1-3:b1,K9:L6:w1-1-1-1-3-2:b1,90,90,1.0
K14:L9:w1-1-1-1-1-1-3-2-3:b1,K10:L7:w1-1-1-1-1-3-2:b1,90,90,1.0
K13:L9:w1-1-1-1-1-3-1-2-2:b1,K12:L8:w1-1-1-1-3-1-2-2:b1,90,94,0.9574468085106383
K14:L9:w1-1-1-2-2-3-1-1-2:b1,K6:L4:w1-1-2-2:b1,89,89,1.0
K14:L9:w1-1-2-1-3-1-2-1-2:b1,K3:L2:w1-2:b1,89,89,1.0
K13:L9:w1-1-1-2-1-3-1-1-2:b1,K4:L3:w1-1-2:b1,89,89,1.0
K3:L2:w1-2:b1,K10:L7:w1-1-1-3-1-1-2:b1,89,50343,0.0017678723953677771
K14:L9:w1-1-1-1-2-1-4-1-2:b1,K5:L4:w1-1-1-2:b1,89,89,1.0
K14:L9:w1-1-1-2-1-1-4-1-2:b1,K4:L3:w1-1-2:b1,89,89,1.0
K14:L9:w1-1-1-2-1-3-2-1-2:b1,K4:L3:w1-1-2:b1,89,89,1.0
K14:L9:w1-1-1-1-3-1-1-2-3:b1,K10:L7:w1-1-1-3-1-1-2:b1,89,89,1.0
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-2-2-2:b1,88,50343,0.0017480086605883639
K14:L9:w1-1-1-1-3-1-2-1-3:b1,K9:L6:w1-1-1-3-1-2:b1,88,88,1.0
K3:L2:w1-2:b1,K10:L7:w1-1-1-2-1-1-3:b1,88,50343,0.0017480086605883639
K13:L9:w1-1-1-1-3-1-1-2-2:b1,K12:L8:w1-1-1-3-1-1-2-2:b1,88,94,0.9361702127659575
K14:L9:w1-1-1-2-1-4-1-1-2:b1,K4:L3:w1-1-2:b1,88,88,1.0
K10:L8:w1-1-1-1-1-1-1-3:b1,K9:L7:w1-1-1-1-1-1-3:b1,88,102,0.8627450980392157
K14:L9:w1-1-2-1-2-1-2-1-3:b1,K3:L2:w1-2:b3,88,88,1.0
K14:L9:w1-1-2-1-2-1-3-1-2:b1,K3:L2:w1-2:b2,88,88,1.0
K14:L9:w1-1-1-1-1-2-1-3-3:b1,K10:L7:w1-1-1-1-2-1-3:b1,88,88,1.0
K14:L9:w1-1-1-1-4-1-1-2-2:b1,K11:L7:w1-1-1-4-1-1-2:b1,88,88,1.0
K14:L9:w1-1-1-2-1-2-1-1-4:b1,K7:L5:w1-1-2-1-2:b1,87,87,1.0
K13:L9:w1-1-1-2-1-1-2-1-3:b1,K4:L3:w1-1-2:b2,87,87,1.0
K14:L9:w1-1-1-2-3-2-1-1-2:b1,K4:L3:w1-1-2:b1,87,87,1.0
K14:L9:w1-1-1-2-3-1-2-1-2:b1,K4:L3:w1-1-2:b1,87,87,1.0
K14:L9:w1-1-2-1-1-3-1-1-3:b1,K3:L2:w1-2:b1,87,87,1.0
K14:L9:w1-1-1-1-1-2-2-2-3:b1,K10:L7:w1-1-1-1-2-2-2:b1,87,87,1.0
K14:L9:w1-1-1-1-2-2-1-2-3:b1,K10:L7:w1-1-1-2-2-1-2:b1,87,87,1.0
K13:L9:w1-1-1-1-1-2-1-2-3:b1,K12:L8:w1-1-1-1-2-1-2-3:b1,87,93,0.9354838709677419
K9:L8:w1-1-1-1-1-1-1-2:b1,K8:L7:w1-1-1-1-1-1-2:b1,86,95,0.9052631578947369
K13:L9:w1-1-1-1-1-2-3-1-2:b1,K12:L8:w1-1-1-1-2-3-1-2:b1,86,90,0.9555555555555556
K14:L9:w1-1-1-2-3-1-1-2-2:b1,K4:L3:w1-1-2:b1,86,86,1.0
K14:L9:w1-1-1-1-3-2-2-1-2:b1,K6:L4:w1-1-1-3:b1,86,86,1.0
K13:L9:w1-1-1-1-2-2-1-2-2:b1,K12:L8:w1-1-1-2-2-1-2-2:b1,86,93,0.9247311827956989
K14:L9:w1-1-1-1-1-1-4-1-3:b1,K9:L6:w1-1-1-1-1-4:b1,86,86,1.0
K14:L9:w1-1-1-2-1-1-3-1-3:b1,K9:L6:w1-1-2-1-1-3:b1,86,86,1.0
K14:L9:w1-1-1-2-1-2-2-1-3:b1,K9:L6:w1-1-2-1-2-2:b1,86,86,1.0
K13:L9:w1-1-1-1-1-2-1-3-2:b1,K12:L8:w1-1-1-1-2-1-3-2:b1,86,93,0.9247311827956989
K3:L2:w1-2:b1,K10:L7:w1-1-1-2-1-2-2:b1,85,50343,0.001688417456250124
K14:L9:w1-1-1-1-1-1-1-4-3:b1,K10:L7:w1-1-1-1-1-1-4:b1,85,85,1.0
K15:L10:w1-1-1-2-2-1-2-1-2-2:b1,K14:L9:w1-1-2-2-1-2-1-2-2:b1,84,84,1.0
K14:L9:w1-1-1-1-1-3-1-2-3:b1,K10:L7:w1-1-1-1-3-1-2:b1,84,84,1.0
K11:L8:w1-1-1-1-1-1-1-4:b1,K10:L7:w1-1-1-1-1-1-4:b1,84,94,0.8936170212765957
K14:L9:w1-1-1-1-2-1-2-1-4:b1,K8:L6:w1-1-1-2-1-2:b1,84,84,1.0
K14:L9:w1-1-1-1-2-1-3-1-3:b1,K9:L6:w1-1-1-2-1-3:b1,84,84,1.0
K14:L9:w1-1-1-1-2-1-1-3-3:b1,K10:L7:w1-1-1-2-1-1-3:b1,84,84,1.0
K14:L9:w1-1-1-1-1-2-1-2-4:b1,K9:L7:w1-1-1-1-2-1-2:b1,84,84,1.0
K11:L8:w1-1-1-1-2-1-1-3:b1,K10:L7:w1-1-1-2-1-1-3:b1,84,86,0.9767441860465116
K13:L9:w1-1-1-1-2-1-2-2-2:b1,K12:L8:w1-1-1-2-1-2-2-2:b1,84,91,0.9230769230769231
K12:L9:w1-1-1-2-1-2-1-1-2:b1,K7:L5:w1-1-2-1-2:b1,84,84,1.0
K13:L9:w1-1-1-1-2-2-1-1-3:b1,K12:L8:w1-1-1-2-2-1-1-3:b1,83,90,0.9222222222222223
K12:L9:w1-1-1-1-2-2-1-1-2:b1,K11:L8:w1-1-1-2-2-1-1-2:b1,83,84,0.9880952380952381
K14:L9:w1-1-1-1-1-1-5-1-2:b1,K3:L2:w1-2:b1,83,89,0.9325842696629213
K14:L10:w1-1-1-2-1-1-2-1-2-2:b1,K4:L3:w1-1-2:b2,83,83,1.0
K13:L9:w1-1-1-1-3-1-2-1-2:b1,K12:L8:w1-1-1-3-1-2-1-2:b1,83,87,0.9540229885057471
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b1,82,96,0.8541666666666666
K13:L9:w1-1-1-1-1-1-2-3-2:b1,K12:L8:w1-1-1-1-1-2-3-2:b1,82,90,0.9111111111111111
K14:L9:w1-1-2-2-1-2-1-1-3:b1,K3:L2:w1-2:b1,82,82,1.0
K14:L9:w1-1-1-1-1-1-2-3-3:b1,K10:L7:w1-1-1-1-1-2-3:b1,82,82,1.0
K13:L9:w1-1-1-1-1-4-1-1-2:b1,K12:L8:w1-1-1-1-4-1-1-2:b1,82,93,0.8817204301075269
K14:L9:w1-1-1-2-2-2-1-1-3:b1,K6:L4:w1-1-2-2:b1,82,82,1.0
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K11:L8:w1-1-1-1-1-1-2-3:b1,82,89,0.9213483146067416
K13:L9:w1-1-1-1-1-1-1-3-3:b1,K12:L8:w1-1-1-1-1-1-3-3:b1,82,86,0.9534883720930233
K14:L9:w1-1-1-3-1-1-3-1-2:b1,K3:L2:w1-2:b1,82,92,0.8913043478260869
K14:L10:w1-1-1-1-3-1-1-1-2-2:b1,K6:L4:w1-1-1-3:b1,82,82,1.0
K13:L9:w1-1-1-1-1-1-1-4-2:b1,K12:L8:w1-1-1-1-1-1-4-2:b1,82,90,0.9111111111111111
K14:L9:w1-1-1-3-2-1-2-1-2:b1,K3:L2:w1-2:b2,82,98,0.8367346938775511
K3:L2:w1-2:b1,K6:L5:w1-1-1-1-2:b2,81,50343,0.0016089625171324712
K12:L9:w1-1-1-1-1-1-2-2-2:b1,K11:L8:w1-1-1-1-1-2-2-2:b1,81,87,0.9310344827586207
K13:L9:w1-1-1-1-2-1-3-1-2:b1,K12:L8:w1-1-1-2-1-3-1-2:b1,81,89,0.9101123595505618
K14:L10:w1-1-1-1-1-1-1-3-2-2:b1,K13:L9:w1-1-1-1-1-1-3-2-2:b1,81,90,0.9
K14:L9:w1-1-1-1-1-1-2-2-4:b1,K9:L7:w1-1-1-1-1-2-2:b1,81,81,1.0
K13:L9:w1-1-1-2-1-2-1-1-3:b1,K12:L8:w1-1-2-1-2-1-1-3:b1,81,81,1.0
K13:L9:w1-1-1-1-1-1-1-2-4:b1,K12:L8:w1-1-1-1-1-1-2-4:b1,80,84,0.9523809523809523
K13:L9:w1-1-1-2-2-1-1-1-3:b1,K6:L4:w1-1-2-2:b1,80,80,1.0
K13:L9:w1-1-1-1-1-1-2-2-3:b1,K12:L8:w1-1-1-1-1-2-2-3:b1,80,82,0.975609756097561
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,K13:L9:w1-1-1-2-2-1-1-2-2:b1,80,88,0.9090909090909091
K14:L9:w1-1-1-1-3-2-1-1-3:b1,K6:L4:w1-1-1-3:b1,80,80,1.0
K14:L9:w1-1-1-1-1-4-2-1-2:b1,K3:L2:w1-2:b1,79,86,0.9186046511627907
K14:L9:w1-1-1-1-1-1-3-1-4:b1,K8:L6:w1-1-1-1-1-3:b1,79,79,1.0
K14:L9:w1-1-1-1-1-1-1-2-5:b1,K8:L7:w1-1-1-1-1-1-2:b1,79,79,1.0
K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,K5:L4:w1-1-1-2:b2,79,79,1.0
K14:L9:w1-1-1-1-1-2-1-1-5:b1,K6:L5:w1-1-1-1-2:b1,79,79,1.0
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-3-1-2:b1,78,50343,0.0015493713127942316
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K4:L3:w1-1-2:b1,78,86,0.9069767441860465
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K11:L8:w1-1-1-1-1-1-3-2:b1,78,90,0.8666666666666667
K14:L9:w1-1-1-2-1-3-1-1-3:b1,K4:L3:w1-1-2:b1,78,78,1.0
K15:L10:w1-1-1-1-1-2-1-3-2-2:b1,K14:L9:w1-1-1-1-2-1-3-2-2:b1,78,78,1.0
K14:L9:w1-1-1-1-1-1-1-3-4:b1,K9:L7:w1-1-1-1-1-1-3:b1,78,78,1.0
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K11:L8:w1-1-1-1-2-2-1-2:b1,78,88,0.8863636363636364
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-2-1-3:b1,77,50343,0.0015295075780148183
K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,K7:L5:w1-1-1-2-2:b1,77,77,1.0
K13:L9:w1-1-1-1-1-3-1-1-3:b1,K12:L8:w1-1-1-1-3-1-1-3:b1,77,83,0.927710843373494
K12:L9:w1-1-1-1-1-1-3-1-2:b1,K11:L8:w1-1-1-1-1-3-1-2:b1,77,83,0.927710843373494
K13:L9:w1-1-1-1-2-1-2-1-3:b1,K12:L8:w1-1-1-2-1-2-1-3:b1,77,83,0.927710843373494
K15:L10:w1-1-1-1-2-1-1-3-2-2:b1,K14:L9:w1-1-1-2-1-1-3-2-2:b1,77,77,1.0
K14:L9:w1-1-1-1-1-2-3-1-3:b1,K9:L6:w1-1-1-1-2-3:b1,77,77,1.0
K15:L10:w1-1-1-2-1-2-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-1-2-2:b1,77,77,1.0
K3:L2:w1-2:b1,K10:L7:w1-1-1-2-2-1-2:b1,77,50343,0.0015295075780148183
K13:L9:w1-1-1-1-1-1-3-1-3:b1,K12:L8:w1-1-1-1-1-3-1-3:b1,77,83,0.927710843373494
K13:L9:w1-1-1-1-2-1-1-2-3:b1,K12:L8:w1-1-1-2-1-1-2-3:b1,77,85,0.9058823529411765
K14:L10:w1-1-1-2-1-1-1-3-1-2:b1,K4:L3:w1-1-2:b1,77,77,1.0
K12:L9:w1-1-1-1-1-3-1-1-2:b1,K11:L8:w1-1-1-1-3-1-1-2:b1,77,87,0.8850574712643678
K14:L9:w1-1-1-2-3-1-1-1-3:b1,K4:L3:w1-1-2:b1,77,77,1.0
K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,K9:L6:w1-1-2-1-2-2:b1,76,79,0.9620253164556962
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,76,93,0.8172043010752689
K14:L9:w1-1-1-1-2-3-1-1-3:b1,K5:L4:w1-1-1-2:b1,76,76,1.0
K12:L9:w1-1-1-1-2-1-1-1-3:b1,K11:L8:w1-1-1-2-1-1-1-3:b1,76,79,0.9620253164556962
K14:L9:w1-1-1-1-1-2-2-1-4:b1,K8:L6:w1-1-1-1-2-2:b1,76,76,1.0
K14:L9:w1-1-3-1-2-1-2-1-2:b1,K3:L2:w1-2:b3,76,95,0.8
K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,K13:L9:w1-1-1-1-1-2-2-2-2:b1,76,84,0.9047619047619048
K14:L10:w1-1-1-2-1-1-2-2-1-2:b1,K4:L3:w1-1-2:b2,76,76,1.0
K11:L9:w1-1-1-1-2-1-1-1-2:b1,K5:L4:w1-1-1-2:b2,76,76,1.0
K6:L4:w1-1-1-3:b1,K3:L2:w1-2:b2,76,6057,0.01254746574211656
K14:L9:w1-1-1-1-2-1-1-1-5:b1,K5:L4:w1-1-1-2:b1,76,76,1.0
K14:L9:w1-1-1-1-2-2-1-1-4:b1,K7:L5:w1-1-1-2-2:b1,76,76,1.0
K14:L9:w1-1-1-2-1-1-2-1-4:b1,K4:L3:w1-1-2:b2,76,76,1.0
K11:L9:w1-1-1-1-1-1-1-2-2:b1,K10:L8:w1-1-1-1-1-1-2-2:b1,75,79,0.9493670886075949
K7:L6:w1-1-1-1-1-2:b2,K6:L5:w1-1-1-1-2:b1,75,75,1.0
K13:L9:w1-1-1-1-1-1-4-1-2:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,75,81,0.9259259259259259
K13:L9:w1-1-1-1-2-3-1-1-2:b1,K12:L8:w1-1-1-2-3-1-1-2:b1,75,86,0.872093023255814
K15:L10:w1-1-1-1-1-3-1-2-2-2:b1,K14:L9:w1-1-1-1-3-1-2-2-2:b1,75,75,1.0
K13:L9:w1-1-1-1-1-2-2-1-3:b1,K12:L8:w1-1-1-1-2-2-1-3:b1,75,80,0.9375
K3:L2:w1-2:b1,K6:L4:w1-1-2-2:b2,75,50343,0.0014897801084559918
K13:L9:w1-1-1-1-3-1-1-1-3:b1,K6:L4:w1-1-1-3:b2,75,77,0.974025974025974
K14:L10:w1-1-1-2-2-1-2-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,74,74,1.0
K15:L10:w1-1-1-2-3-1-1-2-1-2:b1,K4:L3:w1-1-2:b1,74,74,1.0
K14:L9:w1-1-1-1-3-3-1-1-2:b1,K6:L4:w1-1-1-3:b1,74,74,1.0
K6:L4:w1-1-1-3:b1,K6:L5:w1-1-1-1-2:b1,74,6057,0.012217269275218755
K15:L10:w1-1-2-1-2-1-2-2-1-2:b1,K3:L2:w1-2:b3,74,74,1.0
K15:L10:w1-1-1-1-2-1-3-1-2-2:b1,K14:L9:w1-1-1-2-1-3-1-2-2:b1,74,74,1.0
K13:L9:w1-1-1-1-1-1-2-1-4:b1,K12:L8:w1-1-1-1-1-2-1-4:b1,74,80,0.925
K15:L10:w1-1-1-1-2-1-2-2-2-2:b1,K14:L9:w1-1-1-2-1-2-2-2-2:b1,74,74,1.0
K3:L2:w1-2:b1,K9:L6:w1-1-1-1-1-4:b1,74,50343,0.0014699163736765788
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K12:L9:w1-1-1-1-2-1-1-2-2:b1,74,86,0.8604651162790697
K12:L9:w1-1-1-1-2-1-2-1-2:b1,K11:L8:w1-1-1-2-1-2-1-2:b1,74,80,0.925
K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,K13:L9:w1-1-2-1-2-1-1-2-2:b1,74,92,0.8043478260869565
K14:L9:w1-1-1-1-1-1-2-1-5:b1,K7:L6:w1-1-1-1-1-2:b1,74,74,1.0
K3:L2:w1-2:b1,K4:L3:w1-1-2:b3,74,50343,0.0014699163736765788
K14:L10:w1-1-1-1-1-2-1-1-3-2:b1,K13:L9:w1-1-1-1-2-1-1-3-2:b1,73,79,0.9240506329113924
K15:L10:w1-1-1-2-1-1-1-3-2-2:b1,K4:L3:w1-1-2:b1,73,73,1.0
K13:L9:w1-1-1-1-2-1-1-1-4:b1,K12:L8:w1-1-1-2-1-1-1-4:b1,73,79,0.9240506329113924
K14:L9:w1-1-1-1-4-1-2-1-2:b1,K3:L2:w1-2:b2,73,90,0.8111111111111111
K15:L10:w1-1-1-1-1-2-2-2-2-2:b1,K14:L9:w1-1-1-1-2-2-2-2-2:b1,73,73,1.0
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K10:L8:w1-1-1-1-1-2-1-2:b1,73,77,0.948051948051948
K14:L9:w1-1-1-2-2-1-1-1-4:b1,K6:L4:w1-1-2-2:b1,73,73,1.0
K15:L10:w1-1-1-3-1-2-1-1-2-2:b1,K3:L2:w1-2:b1,72,72,1.0
K11:L9:w1-1-1-1-1-2-1-1-2:b1,K10:L8:w1-1-1-1-2-1-1-2:b1,72,81,0.8888888888888888
K14:L10:w1-1-1-2-2-1-1-2-1-2:b1,K6:L4:w1-1-2-2:b1,72,72,1.0
K15:L11:w1-1-1-1-2-1-1-1-2-2-2:b1,K5:L4:w1-1-1-2:b2,72,72,1.0
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,K13:L9:w1-1-1-2-1-2-2-1-2:b1,72,81,0.8888888888888888
K15:L10:w1-1-1-1-3-1-2-1-2-2:b1,K14:L9:w1-1-1-3-1-2-1-2-2:b1,72,72,1.0
K13:L9:w1-1-1-1-1-2-1-1-4:b1,K12:L8:w1-1-1-1-2-1-1-4:b1,72,79,0.9113924050632911
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K13:L9:w1-1-1-2-1-1-3-1-2:b1,71,80,0.8875
K11:L7:w1-1-1-4-1-1-2:b1,K6:L4:w1-1-2-2:b1,71,293,0.24232081911262798
K14:L9:w1-1-1-1-2-4-1-1-2:b1,K5:L4:w1-1-1-2:b1,71,71,1.0
K15:L10:w1-1-1-2-1-2-1-2-2-2:b1,K14:L9:w1-1-2-1-2-1-2-2-2:b1,71,71,1.0
K14:L10:w1-1-1-1-2-1-1-1-2-3:b1,K5:L4:w1-1-1-2:b2,71,71,1.0
K15:L10:w1-1-1-1-2-1-2-1-3-2:b1,K14:L9:w1-1-1-2-1-2-1-3-2:b1,71,71,1.0
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K13:L9:w1-1-1-2-2-1-2-1-2:b1,70,79,0.8860759493670886
K15:L10:w1-1-1-2-1-2-2-2-1-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,70,70,1.0
K14:L9:w1-1-1-3-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,70,98,0.7142857142857143
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-1-2-2:b1,70,50343,0.0013904614345589257
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K12:L9:w1-1-1-1-1-2-2-1-2:b1,70,89,0.7865168539325843
K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,K13:L9:w1-1-1-1-2-2-2-1-2:b1,70,82,0.8536585365853658
K15:L10:w1-1-1-1-3-1-1-2-2-2:b1,K14:L9:w1-1-1-3-1-1-2-2-2:b1,70,70,1.0
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,K13:L9:w1-1-2-1-2-1-2-1-2:b1,70,78,0.8974358974358975
K15:L10:w1-1-1-1-1-1-2-2-3-2:b1,K14:L9:w1-1-1-1-1-2-2-3-2:b1,70,70,1.0
K15:L10:w1-1-1-1-2-2-1-2-2-2:b1,K14:L9:w1-1-1-2-2-1-2-2-2:b1,70,70,1.0
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b3,70,74,0.9459459459459459
K15:L10:w1-1-1-1-1-3-1-1-1-4:b1,K14:L9:w1-1-1-1-3-1-1-1-4:b1,69,69,1.0
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K12:L9:w1-1-1-1-1-1-1-3-2:b1,69,77,0.8961038961038961
K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1,K7:L5:w1-1-1-1-3:b1,69,69,1.0
K12:L9:w1-1-1-1-1-1-2-1-3:b1,K11:L8:w1-1-1-1-1-2-1-3:b1,69,77,0.8961038961038961
K15:L10:w1-1-1-1-1-1-1-4-2-2:b1,K14:L9:w1-1-1-1-1-1-4-2-2:b1,69,69,1.0
K14:L10:w1-1-1-1-1-1-3-1-2-2:b1,K13:L9:w1-1-1-1-1-3-1-2-2:b1,69,84,0.8214285714285714
K14:L11:w1-1-1-1-2-1-1-1-2-1-2:b1,K5:L4:w1-1-1-2:b2,69,69,1.0
K15:L10:w1-1-2-1-1-3-1-1-2-2:b1,K3:L2:w1-2:b1,69,69,1.0
K15:L10:w1-1-1-2-1-1-2-2-2-2:b1,K4:L3:w1-1-2:b2,69,69,1.0
K14:L10:w1-1-1-1-2-1-1-1-1-4:b1,K5:L4:w1-1-1-2:b1,69,69,1.0
K3:L2:w1-2:b1,K12:L8:w1-1-2-2-1-2-1-2:b1,68,50343,0.0013507339650000994
K15:L10:w1-1-1-2-2-1-1-2-2-2:b1,K6:L4:w1-1-2-2:b2,68,68,1.0
K15:L10:w1-1-1-2-1-1-2-1-3-2:b1,K4:L3:w1-1-2:b2,68,68,1.0
K15:L10:w1-1-1-2-1-1-3-1-2-2:b1,K14:L9:w1-1-2-1-1-3-1-2-2:b1,68,68,1.0
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-1-1-3:b1,68,50343,0.0013507339650000994
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,K12:L9:w1-1-1-2-1-1-2-1-2:b1,68,79,0.8607594936708861
K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,K13:L9:w1-1-1-2-1-1-2-2-2:b1,68,80,0.85
K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,K5:L4:w1-1-1-2:b1,68,68,1.0
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K10:L9:w1-1-1-1-1-1-1-1-2:b1,68,77,0.8831168831168831
K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,K13:L9:w1-1-1-1-3-2-1-1-2:b1,67,73,0.9178082191780822
K14:L10:w1-1-1-1-1-2-2-1-2-2:b1,K13:L9:w1-1-1-1-2-2-1-2-2:b1,67,77,0.8701298701298701
K12:L9:w1-1-1-1-1-1-1-1-4:b1,K11:L8:w1-1-1-1-1-1-1-4:b1,67,75,0.8933333333333333
K15:L10:w1-1-1-1-2-1-1-2-3-2:b1,K14:L9:w1-1-1-2-1-1-2-3-2:b1,67,67,1.0
K15:L10:w1-1-1-1-1-1-2-3-2-2:b1,K14:L9:w1-1-1-1-1-2-3-2-2:b1,67,67,1.0
K15:L10:w1-1-1-1-1-1-3-2-2-2:b1,K14:L9:w1-1-1-1-1-3-2-2-2:b1,67,67,1.0
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,K13:L9:w1-1-1-2-1-2-1-2-2:b1,67,77,0.8701298701298701
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-2-3:b1,66,50343,0.0013110064954412728
K15:L10:w1-1-1-1-3-2-1-1-2-2:b1,K14:L9:w1-1-1-3-2-1-1-2-2:b1,66,66,1.0
K15:L10:w1-1-1-1-1-3-2-1-2-2:b1,K14:L9:w1-1-1-1-3-2-1-2-2:b1,66,66,1.0
