K,L,word,C_w,A,denominator,q_num,q_den,q_decimal,residue_bits,q_mod_2_power
20,13,1 1 1 1 4 2 1 1 1 2 2 1 2,4691635,20,-545747,-4691635,545747,-8.59672155779,21,2013791
20,13,1 1 1 1 4 2 1 1 1 3 1 1 2,4986547,20,-545747,-4986547,545747,-9.13710382283,21,342623
20,13,1 1 1 1 4 2 1 1 2 1 1 1 3,4585139,20,-545747,-4585139,545747,-8.40158351764,21,1219167
20,13,1 1 1 1 4 2 1 1 2 1 1 2 2,4716211,20,-545747,-4716211,545747,-8.64175341321,21,1874527
20,13,1 1 1 1 4 2 1 1 2 1 2 1 2,4912819,20,-545747,-4912819,545747,-9.00200825657,21,760415
20,13,1 1 1 1 4 2 1 1 2 2 1 1 2,5207731,20,-545747,-5207731,545747,-9.54239052162,21,1186399
20,13,1 1 1 1 4 2 1 1 3 1 1 1 2,5650099,20,-545747,-5650099,545747,-10.3529639192,21,776799
20,13,1 1 1 1 4 2 1 2 1 1 1 2 2,5047987,20,-545747,-5047987,545747,-9.24968346138,21,1043039
20,13,1 1 1 1 4 2 1 2 1 1 2 1 2,5244595,20,-545747,-5244595,545747,-9.60993830475,21,2026079
20,13,1 1 1 1 4 2 1 2 1 2 1 1 2,5539507,20,-545747,-5539507,545747,-10.1503205698,21,354911
20,13,1 1 1 1 4 2 1 2 2 1 1 1 2,5981875,20,-545747,-5981875,545747,-10.9608939674,21,2042463
20,13,1 1 1 1 4 2 2 1 1 1 2 1 2,5742259,20,-545747,-5742259,545747,-10.521833377,21,778847
20,13,1 1 1 1 4 2 2 1 1 2 1 1 2,6037171,20,-545747,-6037171,545747,-11.062215642,21,1204831
20,13,1 1 1 1 4 2 2 1 2 1 1 1 2,6479539,20,-545747,-6479539,545747,-11.8727890396,21,795231
20,13,1 1 1 1 4 3 1 1 1 2 1 1 2,6783667,20,-545747,-6783667,545747,-12.4300582504,21,1431135
20,13,1 1 1 1 4 3 1 1 2 1 1 1 2,7226035,20,-545747,-7226035,545747,-13.240631648,21,1021535
20,13,1 1 1 1 5 1 1 1 2 1 1 1 3,5145011,20,-545747,-5145011,545747,-9.42746547393,21,1388895
20,13,1 1 1 1 5 1 1 1 2 1 1 2 2,5276083,20,-545747,-5276083,545747,-9.6676353695,21,2044255
20,13,1 1 1 1 5 1 1 1 2 1 2 1 2,5472691,20,-545747,-5472691,545747,-10.0278902129,21,930143
20,13,1 1 1 1 5 1 1 1 2 2 1 1 2,5767603,20,-545747,-5767603,545747,-10.5682724779,21,1356127
20,13,1 1 1 1 5 1 1 1 3 1 1 1 2,6209971,20,-545747,-6209971,545747,-11.3788458755,21,946527
20,13,1 1 1 1 5 1 1 2 1 1 1 2 2,5607859,20,-545747,-5607859,545747,-10.2755654177,21,1212767
20,13,1 1 1 1 5 1 1 2 1 1 2 1 2,5804467,20,-545747,-5804467,545747,-10.635820261,21,98655
20,13,1 1 1 1 5 1 1 2 1 2 1 1 2,6099379,20,-545747,-6099379,545747,-11.1762025261,21,524639
20,13,1 1 1 1 5 1 1 2 2 1 1 1 2,6541747,20,-545747,-6541747,545747,-11.9867759236,21,115039
20,13,1 1 1 1 5 1 2 1 1 1 2 1 2,6302131,20,-545747,-6302131,545747,-11.5477153333,21,948575
20,13,1 1 1 1 5 1 2 1 1 2 1 1 2,6597043,20,-545747,-6597043,545747,-12.0880975983,21,1374559
20,13,1 1 1 1 5 1 2 1 2 1 1 1 2,7039411,20,-545747,-7039411,545747,-12.8986709959,21,964959
20,13,1 1 1 1 5 2 1 1 1 2 1 1 2,7343539,20,-545747,-7343539,545747,-13.4559402067,21,1600863
20,13,1 1 1 1 5 2 1 1 2 1 1 1 2,7785907,20,-545747,-7785907,545747,-14.2665136043,21,1191263
20,13,1 1 1 1 6 1 1 1 2 1 1 1 2,8905651,20,-545747,-8905651,545747,-16.3182775169,21,1530719
20,13,1 1 1 2 1 1 1 2 1 1 1 2 5,2017283,20,-545747,-2017283,545747,-3.69637029613,21,1929967
20,13,1 1 1 2 1 1 1 2 1 1 1 3 4,2050051,20,-545747,-2050051,545747,-3.75641277002,21,1045231
20,13,1 1 1 2 1 1 1 2 1 1 1 4 3,2115587,20,-545747,-2115587,545747,-3.87649771781,21,1372911
20,13,1 1 1 2 1 1 1 2 1 1 1 5 2,2246659,20,-545747,-2246659,545747,-4.11666761338,21,2028271
20,13,1 1 1 2 1 1 1 2 1 1 2 1 5,2041859,20,-545747,-2041859,545747,-3.74140215155,21,1790703
20,13,1 1 1 2 1 1 1 2 1 1 2 2 4,2074627,20,-545747,-2074627,545747,-3.80144462544,21,905967
20,13,1 1 1 2 1 1 1 2 1 1 2 3 3,2140163,20,-545747,-2140163,545747,-3.92152957323,21,1233647
20,13,1 1 1 2 1 1 1 2 1 1 2 4 2,2271235,20,-545747,-2271235,545747,-4.1616994688,21,1889007
20,13,1 1 1 2 1 1 1 2 1 1 3 1 4,2123779,20,-545747,-2123779,545747,-3.89150833628,21,627439
20,13,1 1 1 2 1 1 1 2 1 1 3 2 3,2189315,20,-545747,-2189315,545747,-4.01159328407,21,955119
20,13,1 1 1 2 1 1 1 2 1 1 3 3 2,2320387,20,-545747,-2320387,545747,-4.25176317964,21,1610479
20,13,1 1 1 2 1 1 1 2 1 1 4 1 3,2287619,20,-545747,-2287619,545747,-4.19172070575,21,398063
20,13,1 1 1 2 1 1 1 2 1 1 4 2 2,2418691,20,-545747,-2418691,545747,-4.43189060132,21,1053423
20,13,1 1 1 2 1 1 1 2 1 1 5 1 2,2615299,20,-545747,-2615299,545747,-4.79214544468,21,2036463
20,13,1 1 1 2 1 1 1 2 1 2 1 1 5,2078723,20,-545747,-2078723,545747,-3.80894993468,21,533231
20,13,1 1 1 2 1 1 1 2 1 2 1 2 4,2111491,20,-545747,-2111491,545747,-3.86899240857,21,1745647
20,13,1 1 1 2 1 1 1 2 1 2 1 3 3,2177027,20,-545747,-2177027,545747,-3.98907735636,21,2073327
20,13,1 1 1 2 1 1 1 2 1 2 1 4 2,2308099,20,-545747,-2308099,545747,-4.22924725193,21,631535
20,13,1 1 1 2 1 1 1 2 1 2 2 1 4,2160643,20,-545747,-2160643,545747,-3.95905611941,21,1467119
20,13,1 1 1 2 1 1 1 2 1 2 2 2 3,2226179,20,-545747,-2226179,545747,-4.0791410672,21,1794799
20,13,1 1 1 2 1 1 1 2 1 2 2 3 2,2357251,20,-545747,-2357251,545747,-4.31931096277,21,353007
20,13,1 1 1 2 1 1 1 2 1 2 3 1 3,2324483,20,-545747,-2324483,545747,-4.25926848888,21,1237743
20,13,1 1 1 2 1 1 1 2 1 2 3 2 2,2455555,20,-545747,-2455555,545747,-4.49943838445,21,1893103
20,13,1 1 1 2 1 1 1 2 1 2 4 1 2,2652163,20,-545747,-2652163,545747,-4.85969322781,21,778991
20,13,1 1 1 2 1 1 1 2 1 3 1 1 4,2234371,20,-545747,-2234371,545747,-4.09415168567,21,1049327
20,13,1 1 1 2 1 1 1 2 1 3 1 2 3,2299907,20,-545747,-2299907,545747,-4.21423663346,21,1377007
20,13,1 1 1 2 1 1 1 2 1 3 1 3 2,2430979,20,-545747,-2430979,545747,-4.45440652903,21,2032367
20,13,1 1 1 2 1 1 1 2 1 3 2 1 3,2398211,20,-545747,-2398211,545747,-4.39436405514,21,819951
20,13,1 1 1 2 1 1 1 2 1 3 2 2 2,2529283,20,-545747,-2529283,545747,-4.63453395071,21,1475311
20,13,1 1 1 2 1 1 1 2 1 3 3 1 2,2725891,20,-545747,-2725891,545747,-4.99478879407,21,361199
20,13,1 1 1 2 1 1 1 2 1 4 1 1 3,2545667,20,-545747,-2545667,545747,-4.66455518766,21,2081519
20,13,1 1 1 2 1 1 1 2 1 4 1 2 2,2676739,20,-545747,-2676739,545747,-4.90472508323,21,639727
20,13,1 1 1 2 1 1 1 2 1 4 2 1 2,2873347,20,-545747,-2873347,545747,-5.2649799266,21,1622767
20,13,1 1 1 2 1 1 1 2 1 5 1 1 2,3168259,20,-545747,-3168259,545747,-5.80536219164,21,2048751
20,13,1 1 1 2 1 1 1 2 2 1 1 1 5,2134019,20,-545747,-2134019,545747,-3.91027160937,21,1792751
20,13,1 1 1 2 1 1 1 2 2 1 1 2 4,2166787,20,-545747,-2166787,545747,-3.97031408327,21,908015
20,13,1 1 1 2 1 1 1 2 2 1 1 3 3,2232323,20,-545747,-2232323,545747,-4.09039903105,21,1235695
20,13,1 1 1 2 1 1 1 2 2 1 1 4 2,2363395,20,-545747,-2363395,545747,-4.33056892663,21,1891055
20,13,1 1 1 2 1 1 1 2 2 1 2 1 4,2215939,20,-545747,-2215939,545747,-4.06037779411,21,629487
20,13,1 1 1 2 1 1 1 2 2 1 2 2 3,2281475,20,-545747,-2281475,545747,-4.18046274189,21,957167
20,13,1 1 1 2 1 1 1 2 2 1 2 3 2,2412547,20,-545747,-2412547,545747,-4.42063263747,21,1612527
20,13,1 1 1 2 1 1 1 2 2 1 3 1 3,2379779,20,-545747,-2379779,545747,-4.36059016357,21,400111
20,13,1 1 1 2 1 1 1 2 2 1 3 2 2,2510851,20,-545747,-2510851,545747,-4.60076005915,21,1055471
20,13,1 1 1 2 1 1 1 2 2 1 4 1 2,2707459,20,-545747,-2707459,545747,-4.96101490251,21,2038511
20,13,1 1 1 2 1 1 1 2 2 2 1 1 4,2289667,20,-545747,-2289667,545747,-4.19547336037,21,211695
20,13,1 1 1 2 1 1 1 2 2 2 1 2 3,2355203,20,-545747,-2355203,545747,-4.31555830815,21,539375
20,13,1 1 1 2 1 1 1 2 2 2 1 3 2,2486275,20,-545747,-2486275,545747,-4.55572820373,21,1194735
20,13,1 1 1 2 1 1 1 2 2 2 2 1 3,2453507,20,-545747,-2453507,545747,-4.49568572983,21,2079471
20,13,1 1 1 2 1 1 1 2 2 2 2 2 2,2584579,20,-545747,-2584579,545747,-4.73585562541,21,637679
20,13,1 1 1 2 1 1 1 2 2 2 3 1 2,2781187,20,-545747,-2781187,545747,-5.09611046877,21,1620719
20,13,1 1 1 2 1 1 1 2 2 3 1 1 3,2600963,20,-545747,-2600963,545747,-4.76587686236,21,1243887
20,13,1 1 1 2 1 1 1 2 2 3 1 2 2,2732035,20,-545747,-2732035,545747,-5.00604675793,21,1899247
20,13,1 1 1 2 1 1 1 2 2 3 2 1 2,2928643,20,-545747,-2928643,545747,-5.36630160129,21,785135
20,13,1 1 1 2 1 1 1 2 2 4 1 1 2,3223555,20,-545747,-3223555,545747,-5.90668386633,21,1211119
20,13,1 1 1 2 1 1 1 2 3 1 1 1 4,2400259,20,-545747,-2400259,545747,-4.39811670976,21,633583
20,13,1 1 1 2 1 1 1 2 3 1 1 2 3,2465795,20,-545747,-2465795,545747,-4.51820165754,21,961263
20,13,1 1 1 2 1 1 1 2 3 1 1 3 2,2596867,20,-545747,-2596867,545747,-4.75837155312,21,1616623
20,13,1 1 1 2 1 1 1 2 3 1 2 1 3,2564099,20,-545747,-2564099,545747,-4.69832907923,21,404207
20,13,1 1 1 2 1 1 1 2 3 1 2 2 2,2695171,20,-545747,-2695171,545747,-4.9384989748,21,1059567
20,13,1 1 1 2 1 1 1 2 3 1 3 1 2,2891779,20,-545747,-2891779,545747,-5.29875381816,21,2042607
20,13,1 1 1 2 1 1 1 2 3 2 1 1 3,2711555,20,-545747,-2711555,545747,-4.96852021175,21,1665775
20,13,1 1 1 2 1 1 1 2 3 2 1 2 2,2842627,20,-545747,-2842627,545747,-5.20869010732,21,223983
20,13,1 1 1 2 1 1 1 2 3 2 2 1 2,3039235,20,-545747,-3039235,545747,-5.56894495068,21,1207023
20,13,1 1 1 2 1 1 1 2 3 3 1 1 2,3334147,20,-545747,-3334147,545747,-6.10932721572,21,1633007
20,13,1 1 1 2 1 1 1 2 4 1 1 1 3,2932739,20,-545747,-2932739,545747,-5.37380691053,21,412399
20,13,1 1 1 2 1 1 1 2 4 1 1 2 2,3063811,20,-545747,-3063811,545747,-5.6139768061,21,1067759
20,13,1 1 1 2 1 1 1 2 4 1 2 1 2,3260419,20,-545747,-3260419,545747,-5.97423164946,21,2050799
20,13,1 1 1 2 1 1 1 2 4 2 1 1 2,3555331,20,-545747,-3555331,545747,-6.51461391451,21,379631
20,13,1 1 1 2 1 1 1 3 1 1 1 2 4,2249731,20,-545747,-2249731,545747,-4.12229659531,21,700143
20,13,1 1 1 2 1 1 1 3 1 1 1 3 3,2315267,20,-545747,-2315267,545747,-4.2423815431,21,1027823
20,13,1 1 1 2 1 1 1 3 1 1 1 4 2,2446339,20,-545747,-2446339,545747,-4.48255143867,21,1683183
20,13,1 1 1 2 1 1 1 3 1 1 2 1 4,2298883,20,-545747,-2298883,545747,-4.21236030615,21,421615
20,13,1 1 1 2 1 1 1 3 1 1 2 2 3,2364419,20,-545747,-2364419,545747,-4.33244525394,21,749295
20,13,1 1 1 2 1 1 1 3 1 1 2 3 2,2495491,20,-545747,-2495491,545747,-4.57261514951,21,1404655
20,13,1 1 1 2 1 1 1 3 1 1 3 1 3,2462723,20,-545747,-2462723,545747,-4.51257267562,21,192239
20,13,1 1 1 2 1 1 1 3 1 1 3 2 2,2593795,20,-545747,-2593795,545747,-4.75274257119,21,847599
20,13,1 1 1 2 1 1 1 3 1 1 4 1 2,2790403,20,-545747,-2790403,545747,-5.11299741455,21,1830639
20,13,1 1 1 2 1 1 1 3 1 2 1 1 4,2372611,20,-545747,-2372611,545747,-4.34745587241,21,3823
20,13,1 1 1 2 1 1 1 3 1 2 1 2 3,2438147,20,-545747,-2438147,545747,-4.4675408202,21,331503
20,13,1 1 1 2 1 1 1 3 1 2 1 3 2,2569219,20,-545747,-2569219,545747,-4.70771071577,21,986863
20,13,1 1 1 2 1 1 1 3 1 2 2 1 3,2536451,20,-545747,-2536451,545747,-4.64766824188,21,1871599
20,13,1 1 1 2 1 1 1 3 1 2 2 2 2,2667523,20,-545747,-2667523,545747,-4.88783813745,21,429807
20,13,1 1 1 2 1 1 1 3 1 2 3 1 2,2864131,20,-545747,-2864131,545747,-5.24809298081,21,1412847
20,13,1 1 1 2 1 1 1 3 1 3 1 1 3,2683907,20,-545747,-2683907,545747,-4.9178593744,21,1036015
20,13,1 1 1 2 1 1 1 3 1 3 1 2 2,2814979,20,-545747,-2814979,545747,-5.15802926997,21,1691375
20,13,1 1 1 2 1 1 1 3 1 3 2 1 2,3011587,20,-545747,-3011587,545747,-5.51828411333,21,577263
20,13,1 1 1 2 1 1 1 3 1 4 1 1 2,3306499,20,-545747,-3306499,545747,-6.05866637838,21,1003247
20,13,1 1 1 2 1 1 1 3 2 1 1 1 4,2483203,20,-545747,-2483203,545747,-4.5500992218,21,425711
20,13,1 1 1 2 1 1 1 3 2 1 1 2 3,2548739,20,-545747,-2548739,545747,-4.67018416959,21,753391
20,13,1 1 1 2 1 1 1 3 2 1 1 3 2,2679811,20,-545747,-2679811,545747,-4.91035406516,21,1408751
20,13,1 1 1 2 1 1 1 3 2 1 2 1 3,2647043,20,-545747,-2647043,545747,-4.85031159127,21,196335
20,13,1 1 1 2 1 1 1 3 2 1 2 2 2,2778115,20,-545747,-2778115,545747,-5.09048148684,21,851695
20,13,1 1 1 2 1 1 1 3 2 1 3 1 2,2974723,20,-545747,-2974723,545747,-5.4507363302,21,1834735
20,13,1 1 1 2 1 1 1 3 2 2 1 1 3,2794499,20,-545747,-2794499,545747,-5.12050272379,21,1457903
20,13,1 1 1 2 1 1 1 3 2 2 1 2 2,2925571,20,-545747,-2925571,545747,-5.36067261936,21,16111
20,13,1 1 1 2 1 1 1 3 2 2 2 1 2,3122179,20,-545747,-3122179,545747,-5.72092746273,21,999151
20,13,1 1 1 2 1 1 1 3 2 3 1 1 2,3417091,20,-545747,-3417091,545747,-6.26130972777,21,1425135
20,13,1 1 1 2 1 1 1 3 3 1 1 1 3,3015683,20,-545747,-3015683,545747,-5.52578942257,21,204527
20,13,1 1 1 2 1 1 1 3 3 1 1 2 2,3146755,20,-545747,-3146755,545747,-5.76595931815,21,859887
20,13,1 1 1 2 1 1 1 3 3 1 2 1 2,3343363,20,-545747,-3343363,545747,-6.12621416151,21,1842927
20,13,1 1 1 2 1 1 1 3 3 2 1 1 2,3638275,20,-545747,-3638275,545747,-6.66659642655,21,171759
20,13,1 1 1 2 1 1 1 4 1 1 1 2 3,2714627,20,-545747,-2714627,545747,-4.97414919367,21,337647
20,13,1 1 1 2 1 1 1 4 1 1 1 3 2,2845699,20,-545747,-2845699,545747,-5.21431908925,21,993007
20,13,1 1 1 2 1 1 1 4 1 1 2 1 3,2812931,20,-545747,-2812931,545747,-5.15427661535,21,1877743
20,13,1 1 1 2 1 1 1 4 1 1 2 2 2,2944003,20,-545747,-2944003,545747,-5.39444651093,21,435951
20,13,1 1 1 2 1 1 1 4 1 1 3 1 2,3140611,20,-545747,-3140611,545747,-5.75470135429,21,1418991
20,13,1 1 1 2 1 1 1 4 1 2 1 1 3,2960387,20,-545747,-2960387,545747,-5.42446774788,21,1042159
20,13,1 1 1 2 1 1 1 4 1 2 1 2 2,3091459,20,-545747,-3091459,545747,-5.66463764345,21,1697519
20,13,1 1 1 2 1 1 1 4 1 2 2 1 2,3288067,20,-545747,-3288067,545747,-6.02489248681,21,583407
20,13,1 1 1 2 1 1 1 4 1 3 1 1 2,3582979,20,-545747,-3582979,545747,-6.56527475185,21,1009391
20,13,1 1 1 2 1 1 1 4 2 1 1 1 3,3181571,20,-545747,-3181571,545747,-5.82975444666,21,1885935
20,13,1 1 1 2 1 1 1 4 2 1 1 2 2,3312643,20,-545747,-3312643,545747,-6.06992434223,21,444143
20,13,1 1 1 2 1 1 1 4 2 1 2 1 2,3509251,20,-545747,-3509251,545747,-6.43017918559,21,1427183
20,13,1 1 1 2 1 1 1 4 2 2 1 1 2,3804163,20,-545747,-3804163,545747,-6.97056145064,21,1853167
20,13,1 1 1 2 1 1 1 5 1 1 1 2 2,3644419,20,-545747,-3644419,545747,-6.6778543904,21,1709807
20,13,1 1 1 2 1 1 1 5 1 1 2 1 2,3841027,20,-545747,-3841027,545747,-7.03810923377,21,595695
20,13,1 1 1 2 1 1 1 5 1 2 1 1 2,4135939,20,-545747,-4135939,545747,-7.57849149881,21,1021679
20,13,1 1 1 2 1 1 2 1 1 1 2 1 5,2104067,20,-545747,-2104067,545747,-3.85538903558,21,1110511
20,13,1 1 1 2 1 1 2 1 1 1 2 2 4,2136835,20,-545747,-2136835,545747,-3.91543150947,21,225775
20,13,1 1 1 2 1 1 2 1 1 1 2 3 3,2202371,20,-545747,-2202371,545747,-4.03551645726,21,553455
20,13,1 1 1 2 1 1 2 1 1 1 2 4 2,2333443,20,-545747,-2333443,545747,-4.27568635283,21,1208815
20,13,1 1 1 2 1 1 2 1 1 1 3 1 4,2185987,20,-545747,-2185987,545747,-4.00549522031,21,2044399
20,13,1 1 1 2 1 1 2 1 1 1 3 2 3,2251523,20,-545747,-2251523,545747,-4.1255801681,21,274927
20,13,1 1 1 2 1 1 2 1 1 1 3 3 2,2382595,20,-545747,-2382595,545747,-4.36575006367,21,930287
20,13,1 1 1 2 1 1 2 1 1 1 4 1 3,2349827,20,-545747,-2349827,545747,-4.30570758978,21,1815023
20,13,1 1 1 2 1 1 2 1 1 1 4 2 2,2480899,20,-545747,-2480899,545747,-4.54587748535,21,373231
20,13,1 1 1 2 1 1 2 1 1 1 5 1 2,2677507,20,-545747,-2677507,545747,-4.90613232872,21,1356271
20,13,1 1 1 2 1 1 2 1 1 2 1 1 5,2140931,20,-545747,-2140931,545747,-3.92293681871,21,1950191
20,13,1 1 1 2 1 1 2 1 1 2 1 2 4,2173699,20,-545747,-2173699,545747,-3.9829792926,21,1065455
20,13,1 1 1 2 1 1 2 1 1 2 1 3 3,2239235,20,-545747,-2239235,545747,-4.10306424039,21,1393135
20,13,1 1 1 2 1 1 2 1 1 2 1 4 2,2370307,20,-545747,-2370307,545747,-4.34323413596,21,2048495
20,13,1 1 1 2 1 1 2 1 1 2 2 1 4,2222851,20,-545747,-2222851,545747,-4.07304300344,21,786927
20,13,1 1 1 2 1 1 2 1 1 2 2 2 3,2288387,20,-545747,-2288387,545747,-4.19312795123,21,1114607
20,13,1 1 1 2 1 1 2 1 1 2 2 3 2,2419459,20,-545747,-2419459,545747,-4.4332978468,21,1769967
20,13,1 1 1 2 1 1 2 1 1 2 3 1 3,2386691,20,-545747,-2386691,545747,-4.37325537291,21,557551
20,13,1 1 1 2 1 1 2 1 1 2 3 2 2,2517763,20,-545747,-2517763,545747,-4.61342526849,21,1212911
20,13,1 1 1 2 1 1 2 1 1 2 4 1 2,2714371,20,-545747,-2714371,545747,-4.97368011185,21,98799
20,13,1 1 1 2 1 1 2 1 1 3 1 1 4,2296579,20,-545747,-2296579,545747,-4.2081385697,21,369135
20,13,1 1 1 2 1 1 2 1 1 3 1 2 3,2362115,20,-545747,-2362115,545747,-4.32822351749,21,696815
20,13,1 1 1 2 1 1 2 1 1 3 1 3 2,2493187,20,-545747,-2493187,545747,-4.56839341307,21,1352175
20,13,1 1 1 2 1 1 2 1 1 3 2 1 3,2460419,20,-545747,-2460419,545747,-4.50835093917,21,139759
20,13,1 1 1 2 1 1 2 1 1 3 2 2 2,2591491,20,-545747,-2591491,545747,-4.74852083475,21,795119
20,13,1 1 1 2 1 1 2 1 1 3 3 1 2,2788099,20,-545747,-2788099,545747,-5.10877567811,21,1778159
20,13,1 1 1 2 1 1 2 1 1 4 1 1 3,2607875,20,-545747,-2607875,545747,-4.77854207169,21,1401327
20,13,1 1 1 2 1 1 2 1 1 4 1 2 2,2738947,20,-545747,-2738947,545747,-5.01871196727,21,2056687
20,13,1 1 1 2 1 1 2 1 1 4 2 1 2,2935555,20,-545747,-2935555,545747,-5.37896681063,21,942575
20,13,1 1 1 2 1 1 2 1 1 5 1 1 2,3230467,20,-545747,-3230467,545747,-5.91934907567,21,1368559
20,13,1 1 1 2 1 1 2 1 2 1 1 1 5,2196227,20,-545747,-2196227,545747,-4.0242584934,21,1112559
20,13,1 1 1 2 1 1 2 1 2 1 1 2 4,2228995,20,-545747,-2228995,545747,-4.0843009673,21,227823
20,13,1 1 1 2 1 1 2 1 2 1 1 3 3,2294531,20,-545747,-2294531,545747,-4.20438591509,21,555503
20,13,1 1 1 2 1 1 2 1 2 1 1 4 2,2425603,20,-545747,-2425603,545747,-4.44455581066,21,1210863
20,13,1 1 1 2 1 1 2 1 2 1 2 1 4,2278147,20,-545747,-2278147,545747,-4.17436467814,21,2046447
20,13,1 1 1 2 1 1 2 1 2 1 2 2 3,2343683,20,-545747,-2343683,545747,-4.29444962593,21,276975
20,13,1 1 1 2 1 1 2 1 2 1 2 3 2,2474755,20,-545747,-2474755,545747,-4.5346195215,21,932335
20,13,1 1 1 2 1 1 2 1 2 1 3 1 3,2441987,20,-545747,-2441987,545747,-4.47457704761,21,1817071
20,13,1 1 1 2 1 1 2 1 2 1 3 2 2,2573059,20,-545747,-2573059,545747,-4.71474694318,21,375279
20,13,1 1 1 2 1 1 2 1 2 1 4 1 2,2769667,20,-545747,-2769667,545747,-5.07500178654,21,1358319
20,13,1 1 1 2 1 1 2 1 2 2 1 1 4,2351875,20,-545747,-2351875,545747,-4.3094602444,21,1628655
20,13,1 1 1 2 1 1 2 1 2 2 1 2 3,2417411,20,-545747,-2417411,545747,-4.42954519219,21,1956335
20,13,1 1 1 2 1 1 2 1 2 2 1 3 2,2548483,20,-545747,-2548483,545747,-4.66971508776,21,514543
20,13,1 1 1 2 1 1 2 1 2 2 2 1 3,2515715,20,-545747,-2515715,545747,-4.60967261387,21,1399279
20,13,1 1 1 2 1 1 2 1 2 2 2 2 2,2646787,20,-545747,-2646787,545747,-4.84984250944,21,2054639
20,13,1 1 1 2 1 1 2 1 2 2 3 1 2,2843395,20,-545747,-2843395,545747,-5.2100973528,21,940527
20,13,1 1 1 2 1 1 2 1 2 3 1 1 3,2663171,20,-545747,-2663171,545747,-4.87986374639,21,563695
20,13,1 1 1 2 1 1 2 1 2 3 1 2 2,2794243,20,-545747,-2794243,545747,-5.12003364196,21,1219055
20,13,1 1 1 2 1 1 2 1 2 3 2 1 2,2990851,20,-545747,-2990851,545747,-5.48028848532,21,104943
20,13,1 1 1 2 1 1 2 1 2 4 1 1 2,3285763,20,-545747,-3285763,545747,-6.02067075037,21,530927
20,13,1 1 1 2 1 1 2 1 3 1 1 1 4,2462467,20,-545747,-2462467,545747,-4.51210359379,21,2050543
20,13,1 1 1 2 1 1 2 1 3 1 1 2 3,2528003,20,-545747,-2528003,545747,-4.63218854158,21,281071
20,13,1 1 1 2 1 1 2 1 3 1 1 3 2,2659075,20,-545747,-2659075,545747,-4.87235843715,21,936431
20,13,1 1 1 2 1 1 2 1 3 1 2 1 3,2626307,20,-545747,-2626307,545747,-4.81231596326,21,1821167
20,13,1 1 1 2 1 1 2 1 3 1 2 2 2,2757379,20,-545747,-2757379,545747,-5.05248585883,21,379375
20,13,1 1 1 2 1 1 2 1 3 1 3 1 2,2953987,20,-545747,-2953987,545747,-5.41274070219,21,1362415
20,13,1 1 1 2 1 1 2 1 3 2 1 1 3,2773763,20,-545747,-2773763,545747,-5.08250709578,21,985583
20,13,1 1 1 2 1 1 2 1 3 2 1 2 2,2904835,20,-545747,-2904835,545747,-5.32267699135,21,1640943
20,13,1 1 1 2 1 1 2 1 3 2 2 1 2,3101443,20,-545747,-3101443,545747,-5.68293183471,21,526831
20,13,1 1 1 2 1 1 2 1 3 3 1 1 2,3396355,20,-545747,-3396355,545747,-6.22331409976,21,952815
20,13,1 1 1 2 1 1 2 1 4 1 1 1 3,2994947,20,-545747,-2994947,545747,-5.48779379456,21,1829359
20,13,1 1 1 2 1 1 2 1 4 1 1 2 2,3126019,20,-545747,-3126019,545747,-5.72796369013,21,387567
20,13,1 1 1 2 1 1 2 1 4 1 2 1 2,3322627,20,-545747,-3322627,545747,-6.0882185335,21,1370607
20,13,1 1 1 2 1 1 2 1 4 2 1 1 2,3617539,20,-545747,-3617539,545747,-6.62860079854,21,1796591
20,13,1 1 1 2 1 1 2 2 1 1 1 2 4,2311939,20,-545747,-2311939,545747,-4.23628347934,21,19951
20,13,1 1 1 2 1 1 2 2 1 1 1 3 3,2377475,20,-545747,-2377475,545747,-4.35636842713,21,347631
20,13,1 1 1 2 1 1 2 2 1 1 1 4 2,2508547,20,-545747,-2508547,545747,-4.5965383227,21,1002991
20,13,1 1 1 2 1 1 2 2 1 1 2 1 4,2361091,20,-545747,-2361091,545747,-4.32634719018,21,1838575
20,13,1 1 1 2 1 1 2 2 1 1 2 2 3,2426627,20,-545747,-2426627,545747,-4.44643213797,21,69103
20,13,1 1 1 2 1 1 2 2 1 1 2 3 2,2557699,20,-545747,-2557699,545747,-4.68660203354,21,724463
20,13,1 1 1 2 1 1 2 2 1 1 3 1 3,2524931,20,-545747,-2524931,545747,-4.62655955965,21,1609199
20,13,1 1 1 2 1 1 2 2 1 1 3 2 2,2656003,20,-545747,-2656003,545747,-4.86672945522,21,167407
20,13,1 1 1 2 1 1 2 2 1 1 4 1 2,2852611,20,-545747,-2852611,545747,-5.22698429859,21,1150447
20,13,1 1 1 2 1 1 2 2 1 2 1 1 4,2434819,20,-545747,-2434819,545747,-4.46144275644,21,1420783
20,13,1 1 1 2 1 1 2 2 1 2 1 2 3,2500355,20,-545747,-2500355,545747,-4.58152770423,21,1748463
20,13,1 1 1 2 1 1 2 2 1 2 1 3 2,2631427,20,-545747,-2631427,545747,-4.8216975998,21,306671
20,13,1 1 1 2 1 1 2 2 1 2 2 1 3,2598659,20,-545747,-2598659,545747,-4.76165512591,21,1191407
20,13,1 1 1 2 1 1 2 2 1 2 2 2 2,2729731,20,-545747,-2729731,545747,-5.00182502148,21,1846767
