src,dst,count,source_events,empirical_probability
K6:L4:b2,K9:L6:b2,1,617,0.0016207455429497568
K11:L7:b1,K5:L4:b2,1,9499,0.00010527423939362039
K6:L4:b1,K11:L10:b1,1,14347,6.970098278385725e-05
K13:L9:b1,K9:L7:b1,1,4707,0.00021244954323348204
K16:L11:b1,K16:L11:b1,1,7076,0.00014132278123233464
K13:L9:b1,K14:L9:b1,1,4707,0.00021244954323348204
K11:L10:b1,K10:L9:b2,1,77,0.012987012987012988
K15:L13:b1,K7:L6:b3,1,340,0.0029411764705882353
K7:L6:b3,K6:L5:b1,1,1,1.0
K10:L9:b1,K9:L8:b2,1,78,0.01282051282051282
K14:L9:b1,K15:L11:b1,1,12291,8.136034496786266e-05
K16:L11:b1,K15:L10:b2,1,7076,0.00014132278123233464
K16:L11:b1,K6:L5:b1,1,7076,0.00014132278123233464
K16:L11:b1,K14:L10:b1,1,7076,0.00014132278123233464
K16:L11:b1,K15:L11:b1,1,7076,0.00014132278123233464
K15:L10:b1,K4:L3:b4,1,10809,9.25154963456379e-05
K10:L8:b1,K9:L7:b2,1,423,0.002364066193853428
K6:L4:b2,K16:L11:b1,1,617,0.0016207455429497568
K6:L4:b2,K14:L10:b1,1,617,0.0016207455429497568
K11:L7:b1,K3:L2:b3,1,9499,0.00010527423939362039
K11:L7:b1,K7:L6:b1,1,9499,0.00010527423939362039
K12:L8:b1,K12:L8:b1,1,4829,0.0002070822116380203
K15:L11:b1,K11:L9:b1,1,4915,0.0002034587995930824
K13:L10:b1,K12:L9:b2,1,1558,0.0006418485237483953
K3:L2:b1,K10:L9:b1,1,50343,1.9863734779413227e-05
K9:L8:b1,K8:L7:b2,1,95,0.010526315789473684
K14:L9:b1,K3:L2:b5,1,12291,8.136034496786266e-05
K16:L12:b1,K10:L7:b2,1,2845,0.000351493848857645
K3:L2:b1,K5:L4:b3,1,50343,1.9863734779413227e-05
K6:L4:b1,K3:L2:b6,1,14347,6.970098278385725e-05
K12:L9:b1,K11:L8:b2,1,1458,0.0006858710562414266
